ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,nominal_gdp_100m_cny,real_gdp_100m_cny,consumption_100m_cny,investment_100m_cny,government_spending_100m_cny,exports_100m_cny,imports_100m_cny,net_export_100m_cny,gdp_yoy_pct,consumption_contrib_pct,investment_contrib_pct,net_export_contrib_pct,seasonal_adj,source_org,release_date,data_status
2020-04-01,2020,2,city,CN-SC-CD,成都,CN-SC,四川,2937.29,2851.73,1605.72,1235.14,434.48,540.45,878.5,-338.05,6.521,64.87,24.715,10.415,NSA,国家统计局,2020-05-26,final
2020-04-01,2020,2,city,CN-SN-XA,西安,CN-SN,陕西,1593.02,1546.62,829.57,686.8,242.48,295.27,461.1,-165.83,6.176,55.656,37.561,6.783,SA,国家统计局,2020-05-26,final
2020-04-01,2020,2,city,CN-JS-SZ,苏州,CN-JS,江苏,5338.36,5182.87,2776.08,2273.53,804.03,1152.53,1667.81,-515.28,6.623,57.811,26.542,15.647,SA,国家统计局,2020-05-26,final
2020-04-01,2020,2,city,CN-SD-QD,青岛,CN-SD,山东,3461.63,3360.81,1807.6,1404.74,536.82,638.44,925.97,-287.53,5.998,53.085,35.621,11.294,NSA,国家统计局,2020-05-26,final
2020-04-01,2020,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2323.7,2256.02,1204.6,970.96,365.23,443.3,660.39,-217.09,5.566,49.255,29.723,21.022,NSA,国家统计局,2020-05-26,final
2020-07-01,2020,3,national,CN,中国,,,263310.36,255641.13,143873.93,105606.39,36752.48,53094.58,76017.02,-22922.44,6.22,62.374,25.746,11.88,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-NC,华北,CN,中国,32524.32,31577.01,17867.61,13136.04,4138.74,5955.19,8573.26,-2618.07,6.161,65.888,26.155,7.957,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-NE,东北,CN,中国,12659.01,12290.31,7230.1,4964.34,1781.08,2659.84,3976.35,-1316.51,6.922,51.851,30.99,17.159,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-EC,华东,CN,中国,103052.02,100050.51,55531.51,40421.76,14549.98,21613.2,29064.43,-7451.23,6.284,52.168,37.346,10.486,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-CC,华中,CN,中国,34773.57,33760.75,19233.35,14453.64,5017.85,7271.87,11203.14,-3931.27,7.217,49.417,27.264,23.319,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-SC,华南,CN,中国,34360.96,33360.16,19097.59,14027.98,4693.68,6431.23,9889.52,-3458.29,7.045,57.631,35.965,6.404,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-SW,西南,CN,中国,30235.87,29355.21,16452.03,11933.13,4272.86,6498.79,8920.94,-2422.15,6.227,58.175,36.804,5.021,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,region,CN-R-NW,西北,CN,中国,15704.6,15247.19,8461.75,6669.5,2298.3,2664.45,4389.4,-1724.95,6.425,65.695,32.937,1.368,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-BJ,北京,CN-R-NC,华北,9560.21,9281.75,5357.12,3791.17,1181.06,1833.95,2603.09,-769.14,6.993,53.37,23.541,23.089,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-TJ,天津,CN-R-NC,华北,3867.47,3754.83,2139.43,1566.74,512.1,686.96,1037.76,-350.8,6.276,62.082,26.61,11.308,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HE,河北,CN-R-NC,华北,9861.15,9573.94,5434.66,3994.84,1269.67,1864.34,2702.36,-838.02,6.041,58.927,37.267,3.806,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-SX,山西,CN-R-NC,华北,5390.7,5233.69,2904.32,2210.12,709.41,904.82,1337.97,-433.15,6.186,65.236,28.235,6.529,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-NM,内蒙古,CN-R-NC,华北,3844.79,3732.81,2032.08,1573.17,466.51,665.13,892.1,-226.97,5.851,53.909,24.768,21.323,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-LN,辽宁,CN-R-NE,东北,6694.16,6499.19,3867.0,2670.38,949.45,1434.84,2227.51,-792.67,6.583,51.079,27.364,21.557,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-JL,吉林,CN-R-NE,东北,2489.44,2416.94,1390.76,944.81,347.12,507.46,700.71,-193.25,6.966,66.944,33.138,-0.082,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HL,黑龙江,CN-R-NE,东北,3475.41,3374.19,1972.35,1349.15,484.5,717.54,1048.13,-330.59,6.645,62.444,32.685,4.871,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-SH,上海,CN-R-EC,华东,9549.1,9270.97,5115.79,3799.97,1435.16,1813.08,2614.9,-801.82,6.106,51.971,30.55,17.479,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-JS,江苏,CN-R-EC,华东,25633.65,24887.05,13858.43,9845.96,3422.06,5126.32,6619.12,-1492.8,6.144,63.409,34.984,1.607,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-ZJ,浙江,CN-R-EC,华东,17530.54,17019.94,9397.11,7135.11,2333.97,3880.11,5215.76,-1335.65,7.133,65.213,26.529,8.258,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-AH,安徽,CN-R-EC,华东,9957.34,9667.32,5303.19,3777.42,1311.35,2175.56,2610.18,-434.62,6.051,66.338,34.989,-1.327,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-FJ,福建,CN-R-EC,华东,10519.57,10213.17,5651.76,3924.44,1571.17,2177.35,2805.15,-627.8,6.477,53.598,38.604,7.798,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-JX,江西,CN-R-EC,华东,6500.38,6311.05,3633.2,2466.84,961.46,1484.52,2045.64,-561.12,6.42,51.682,25.313,23.005,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-SD,山东,CN-R-EC,华东,23361.44,22681.01,12572.03,9472.01,3514.82,4956.25,7153.67,-2197.42,6.4,57.057,25.494,17.449,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HA,河南,CN-R-CC,华中,12944.7,12567.67,7196.14,5366.88,1809.58,2656.49,4084.39,-1427.9,6.569,54.898,29.695,15.407,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HB,湖北,CN-R-CC,华中,11854.26,11508.99,6621.52,4827.48,1837.91,2561.21,3993.86,-1432.65,6.403,52.264,32.904,14.832,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HN,湖南,CN-R-CC,华中,9974.61,9684.09,5415.69,4259.28,1370.36,2054.17,3124.89,-1070.72,6.812,50.067,23.88,26.053,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-GD,广东,CN-R-SC,华南,27397.12,26599.15,15211.57,11290.96,3648.45,5264.36,8018.22,-2753.86,5.902,65.76,38.958,-4.718,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-GX,广西,CN-R-SC,华南,5357.66,5201.62,3010.52,2073.33,827.36,899.52,1453.07,-553.55,6.962,55.03,30.258,14.712,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-HI,海南,CN-R-SC,华南,1606.18,1559.39,875.5,663.69,217.87,267.35,418.23,-150.88,7.252,65.925,38.534,-4.459,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-CQ,重庆,CN-R-SW,西南,6108.26,5930.34,3286.76,2397.57,883.11,1310.82,1770.0,-459.18,7.098,53.99,26.94,19.07,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-SC,四川,CN-R-SW,西南,12953.08,12575.81,6941.4,5135.41,1859.93,2927.15,3910.81,-983.66,5.91,49.193,37.419,13.388,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-GZ,贵州,CN-R-SW,西南,5174.87,5024.15,2872.97,1972.0,702.86,1048.16,1421.12,-372.96,6.501,56.321,34.619,9.06,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-YN,云南,CN-R-SW,西南,5388.26,5231.33,3021.47,2180.77,745.1,1081.62,1640.7,-559.08,6.85,65.365,27.375,7.26,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-XZ,西藏,CN-R-SW,西南,611.4,593.58,329.42,247.39,81.87,131.04,178.32,-47.28,5.973,59.207,37.257,3.536,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-SN,陕西,CN-R-NW,西北,7512.62,7293.81,4068.15,3146.41,1070.85,1176.49,1949.28,-772.79,6.328,57.623,24.117,18.26,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-GS,甘肃,CN-R-NW,西北,2292.4,2225.63,1215.34,972.07,361.15,409.94,666.1,-256.16,6.483,62.769,26.0,11.231,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-QH,青海,CN-R-NW,西北,1023.31,993.5,546.15,425.59,148.04,191.78,288.25,-96.47,6.363,58.293,37.956,3.751,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-NX,宁夏,CN-R-NW,西北,1469.45,1426.65,758.85,635.38,235.09,263.47,423.34,-159.87,6.118,52.804,27.646,19.55,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,province,CN-XJ,新疆,CN-R-NW,西北,3406.81,3307.59,1873.25,1490.04,483.17,622.77,1062.42,-439.65,6.942,60.997,26.327,12.676,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-GZ-GZ,广州,CN-GD,广东,5045.0,4898.06,2672.41,2054.36,720.49,884.8,1287.06,-402.26,6.133,55.884,24.315,19.801,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-GD-SZ,深圳,CN-GD,广东,6085.26,5908.02,3290.7,2628.31,952.52,1195.18,1981.45,-786.27,6.932,59.513,26.804,13.683,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,3768.75,3658.98,2045.36,1522.02,599.23,739.7,1137.56,-397.86,6.156,50.321,28.968,20.711,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-JS-NJ,南京,CN-JS,江苏,3824.47,3713.08,2033.99,1665.68,608.95,803.28,1287.43,-484.15,7.177,62.139,37.72,0.141,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-HB-WH,武汉,CN-HB,湖北,2775.69,2694.84,1518.1,1163.53,397.75,599.72,903.41,-303.69,5.823,63.839,27.744,8.417,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-SC-CD,成都,CN-SC,四川,3190.79,3097.85,1749.54,1277.03,477.95,642.09,955.82,-313.73,6.302,60.846,37.754,1.4,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-SN-XA,西安,CN-SN,陕西,1659.8,1611.46,875.65,677.41,252.12,314.09,459.47,-145.38,6.094,57.329,24.974,17.697,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-JS-SZ,苏州,CN-JS,江苏,5689.95,5524.23,3004.84,2411.12,851.35,1197.79,1775.15,-577.36,6.223,62.337,33.886,3.777,SA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-SD-QD,青岛,CN-SD,山东,3713.79,3605.62,1915.18,1554.11,597.46,764.08,1117.04,-352.96,5.817,49.187,35.583,15.23,NSA,国家统计局,2020-08-25,final
2020-07-01,2020,3,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2532.6,2458.83,1347.14,1033.29,384.49,444.37,676.69,-232.32,6.818,66.687,27.1,6.213,NSA,国家统计局,2020-08-25,final
2020-10-01,2020,4,national,CN,中国,,,286196.37,277860.56,150422.33,120502.53,41788.46,59917.11,86434.06,-26516.95,6.628,59.327,28.268,12.405,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-NC,华北,CN,中国,34770.53,33757.8,17756.21,14850.06,4931.07,6704.29,9471.1,-2766.81,6.724,49.406,38.772,11.822,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-NE,东北,CN,中国,13447.92,13056.23,6953.16,5840.84,2146.22,2666.71,4159.01,-1492.3,5.836,66.778,24.668,8.554,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-EC,华东,CN,中国,112459.94,109184.42,59571.54,48004.73,15769.52,25389.47,36275.32,-10885.85,6.466,66.661,29.277,4.062,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-CC,华中,CN,中国,38417.9,37298.93,20850.87,15946.14,6029.8,7249.84,11658.75,-4408.91,6.489,59.391,24.202,16.407,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-SC,华南,CN,中国,37500.02,36407.78,19282.13,15219.33,5364.56,8481.64,10847.64,-2366.0,6.808,49.607,36.184,14.209,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-SW,西南,CN,中国,32564.77,31616.28,16696.12,13658.52,5086.36,6299.59,9175.82,-2876.23,6.722,57.202,23.361,19.437,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,region,CN-R-NW,西北,CN,中国,17035.29,16539.12,9312.29,6982.9,2460.93,3125.56,4846.39,-1720.83,6.299,63.286,33.859,2.855,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-BJ,北京,CN-R-NC,华北,10334.67,10033.66,5252.68,4415.89,1379.48,2041.96,2755.34,-713.38,6.405,58.961,30.481,10.558,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-TJ,天津,CN-R-NC,华北,3999.92,3883.41,2043.59,1635.47,565.12,696.56,940.82,-244.26,7.034,66.284,33.082,0.634,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HE,河北,CN-R-NC,华北,10671.52,10360.71,5391.37,4643.64,1550.91,2148.38,3062.78,-914.4,6.503,65.256,24.133,10.611,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-SX,山西,CN-R-NC,华北,5753.64,5586.06,3004.28,2526.91,858.14,1137.49,1773.18,-635.69,6.465,61.965,37.883,0.152,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-NM,内蒙古,CN-R-NC,华北,4010.79,3893.96,2064.29,1628.15,577.42,679.89,938.96,-259.07,6.466,61.627,26.904,11.469,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-LN,辽宁,CN-R-NE,东北,6946.99,6744.65,3532.78,3100.62,1089.78,1380.03,2156.22,-776.19,7.109,49.136,34.561,16.303,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-JL,吉林,CN-R-NE,东北,2697.39,2618.82,1435.06,1136.01,412.39,486.9,772.97,-286.07,7.173,60.835,31.499,7.666,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HL,黑龙江,CN-R-NE,东北,3803.55,3692.76,1985.31,1604.21,644.05,799.78,1229.8,-430.02,5.86,65.06,37.426,-2.486,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-SH,上海,CN-R-EC,华东,10108.45,9814.04,5407.54,4270.05,1527.0,2218.55,3314.69,-1096.14,6.776,49.498,33.376,17.126,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-JS,江苏,CN-R-EC,华东,29052.38,28206.21,15328.22,12634.73,3904.44,6708.35,9523.36,-2815.01,6.674,50.883,36.886,12.231,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-ZJ,浙江,CN-R-EC,华东,19168.05,18609.76,10307.93,8183.45,2597.71,4570.09,6491.13,-1921.04,6.91,66.744,37.575,-4.319,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-AH,安徽,CN-R-EC,华东,10404.69,10101.64,5302.71,4183.08,1454.69,2218.15,2753.94,-535.79,5.768,55.544,27.399,17.057,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-FJ,福建,CN-R-EC,华东,10982.08,10662.21,5767.87,4662.02,1488.32,2630.62,3566.75,-936.13,6.826,66.513,26.826,6.661,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-JX,江西,CN-R-EC,华东,7050.89,6845.53,3770.79,2867.91,931.25,1633.32,2152.38,-519.06,6.356,66.784,37.063,-3.847,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-SD,山东,CN-R-EC,华东,25693.39,24945.04,13686.48,11203.49,3866.12,5410.38,8473.08,-3062.7,6.847,50.867,38.868,10.265,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HA,河南,CN-R-CC,华中,13694.94,13296.06,7454.84,5758.66,2002.77,2473.13,3994.46,-1521.33,6.974,59.583,35.203,5.214,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HB,湖北,CN-R-CC,华中,13490.34,13097.41,7311.41,5491.35,2206.43,2455.18,3974.03,-1518.85,6.172,63.766,34.722,1.512,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HN,湖南,CN-R-CC,华中,11232.62,10905.46,6084.62,4696.13,1820.6,2321.53,3690.26,-1368.73,6.77,54.967,36.754,8.279,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-GD,广东,CN-R-SC,华南,29639.06,28775.79,15215.16,12103.18,4253.08,6800.63,8732.99,-1932.36,6.012,66.86,26.189,6.951,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-GX,广西,CN-R-SC,华南,6029.23,5853.61,3113.61,2374.93,877.83,1273.39,1610.53,-337.14,6.237,60.448,23.26,16.292,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-HI,海南,CN-R-SC,华南,1831.73,1778.38,953.37,741.22,233.65,407.62,504.13,-96.51,6.282,57.253,27.425,15.322,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-CQ,重庆,CN-R-SW,西南,6355.47,6170.36,3294.03,2649.26,910.8,1145.43,1644.05,-498.62,6.629,65.583,26.58,7.837,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-SC,四川,CN-R-SW,西南,14313.44,13896.54,7280.76,6046.16,2333.88,2684.26,4031.62,-1347.36,6.788,63.296,28.331,8.373,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-GZ,贵州,CN-R-SW,西南,5336.1,5180.68,2768.97,2168.93,800.78,1105.13,1507.71,-402.58,6.271,60.009,25.22,14.771,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-YN,云南,CN-R-SW,西南,5909.34,5737.21,3018.88,2516.52,942.27,1229.72,1798.05,-568.33,6.591,61.257,28.25,10.493,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-XZ,西藏,CN-R-SW,西南,650.43,631.49,333.49,277.65,98.63,135.05,194.39,-59.34,6.918,55.725,35.45,8.825,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-SN,陕西,CN-R-NW,西北,8143.22,7906.05,4419.35,3383.43,1222.36,1453.04,2334.96,-881.92,6.147,63.841,33.591,2.568,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-GS,甘肃,CN-R-NW,西北,2438.63,2367.6,1328.92,970.55,348.15,492.0,700.99,-208.99,7.238,66.016,36.166,-2.182,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-QH,青海,CN-R-NW,西北,1095.41,1063.5,606.36,457.78,144.69,183.1,296.52,-113.42,5.822,58.295,36.71,4.995,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-NX,宁夏,CN-R-NW,西北,1597.11,1550.59,884.3,675.28,241.19,297.26,500.92,-203.66,5.854,60.495,23.655,15.85,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,province,CN-XJ,新疆,CN-R-NW,西北,3760.92,3651.38,2073.37,1495.86,504.55,700.16,1013.02,-312.86,6.027,56.025,27.82,16.155,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-GZ-GZ,广州,CN-GD,广东,5327.36,5172.2,2804.76,2189.96,808.42,981.59,1457.37,-475.78,7.135,66.331,23.646,10.023,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-GD-SZ,深圳,CN-GD,广东,6559.3,6368.25,3516.35,2706.72,956.28,1331.18,1951.23,-620.05,7.256,49.258,37.314,13.428,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4115.54,3995.67,2145.3,1763.55,586.28,819.05,1198.64,-379.59,7.236,64.298,32.135,3.567,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-JS-NJ,南京,CN-JS,江苏,4303.43,4178.09,2293.77,1790.51,649.42,939.44,1369.71,-430.27,6.272,57.757,34.68,7.563,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-HB-WH,武汉,CN-HB,湖北,3148.07,3056.38,1717.94,1336.53,502.18,687.53,1096.11,-408.58,6.266,59.896,24.138,15.966,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-SC-CD,成都,CN-SC,四川,3532.63,3429.74,1837.99,1414.68,569.32,645.23,934.59,-289.36,7.116,63.126,24.061,12.813,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-SN-XA,西安,CN-SN,陕西,1894.06,1838.9,968.04,821.59,281.47,390.38,567.42,-177.04,6.416,65.733,37.129,-2.862,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-JS-SZ,苏州,CN-JS,江苏,6283.79,6100.76,3307.51,2607.64,903.58,1161.11,1696.05,-534.94,7.201,49.065,26.994,23.941,SA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-SD-QD,青岛,CN-SD,山东,4105.05,3985.49,2231.43,1730.14,621.1,816.49,1294.11,-477.62,7.277,60.289,25.078,14.633,NSA,国家统计局,2020-11-25,final
2020-10-01,2020,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2696.47,2617.93,1457.72,1135.76,376.8,502.79,776.6,-273.81,5.737,61.516,27.819,10.665,NSA,国家统计局,2020-11-25,final
2021-01-01,2021,1,national,CN,中国,,,250985.31,242967.39,130139.73,106609.33,36028.25,48816.69,70608.69,-21792.0,5.952,52.084,38.481,9.435,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-NC,华北,CN,中国,29779.02,28827.71,15484.65,12650.9,4384.92,6025.29,8766.74,-2741.45,6.512,65.409,29.154,5.437,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-NE,东北,CN,中国,11824.66,11446.91,6232.1,5099.42,1578.45,2122.54,3207.85,-1085.31,6.887,65.015,38.362,-3.377,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-EC,华东,CN,中国,99103.6,95937.66,51485.41,42954.41,14256.84,18996.88,28589.94,-9593.06,6.898,63.147,37.369,-0.516,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-CC,华中,CN,中国,32719.97,31674.71,16817.51,13587.67,4904.15,6018.65,8608.01,-2589.36,6.586,62.655,31.468,5.877,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-SC,华南,CN,中国,33666.8,32591.29,17354.89,14037.55,4685.82,6268.77,8680.23,-2411.46,5.54,59.736,23.073,17.191,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-SW,西南,CN,中国,28917.72,27993.92,15151.43,11779.04,4049.87,6195.42,8258.04,-2062.62,6.733,61.652,36.513,1.835,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,region,CN-R-NW,西北,CN,中国,14973.54,14495.2,7613.74,6500.35,2168.19,3189.13,4497.87,-1308.74,5.674,50.71,36.419,12.871,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-BJ,北京,CN-R-NC,华北,8792.86,8511.97,4493.89,3679.77,1220.12,1753.07,2353.99,-600.92,5.972,50.61,30.892,18.498,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-TJ,天津,CN-R-NC,华北,3549.45,3436.06,1892.62,1507.51,533.42,750.98,1135.08,-384.1,5.611,62.783,29.903,7.314,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-HE,河北,CN-R-NC,华北,8909.78,8625.15,4645.02,3680.51,1380.07,1853.31,2649.13,-795.82,6.076,53.122,23.601,23.277,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-SX,山西,CN-R-NC,华北,4945.9,4787.9,2565.06,2208.98,748.24,959.25,1535.63,-576.38,6.476,53.608,23.964,22.428,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-NM,内蒙古,CN-R-NC,华北,3581.03,3466.63,1888.06,1574.13,503.06,708.66,1092.88,-384.22,5.773,59.93,23.401,16.669,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-LN,辽宁,CN-R-NE,东北,6103.09,5908.13,3251.72,2587.07,797.79,1129.74,1663.23,-533.49,5.862,60.22,34.553,5.227,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-JL,吉林,CN-R-NE,东北,2358.5,2283.16,1215.93,995.67,321.87,440.64,615.61,-174.97,5.617,51.843,27.549,20.608,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-HL,黑龙江,CN-R-NE,东北,3363.06,3255.62,1764.45,1516.68,458.79,552.16,929.02,-376.86,6.688,62.173,31.803,6.024,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-SH,上海,CN-R-EC,华东,9272.35,8976.14,4806.27,4057.91,1266.49,1908.46,2766.78,-858.32,6.477,63.701,37.929,-1.63,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-JS,江苏,CN-R-EC,华东,25014.14,24215.04,12713.12,10796.11,3734.39,5049.24,7278.72,-2229.48,6.822,49.886,30.6,19.514,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-ZJ,浙江,CN-R-EC,华东,16926.11,16385.4,8871.43,7280.13,2325.4,3374.06,4924.91,-1550.85,6.601,64.932,38.566,-3.498,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-AH,安徽,CN-R-EC,华东,9430.07,9128.82,4986.86,4160.62,1238.12,1839.43,2794.96,-955.53,6.499,52.705,32.222,15.073,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-FJ,福建,CN-R-EC,华东,9986.21,9667.19,5160.4,4176.31,1434.19,1975.99,2760.68,-784.69,5.956,53.953,38.801,7.246,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-JX,江西,CN-R-EC,华东,6067.42,5873.6,3181.32,2546.78,886.92,1118.35,1665.95,-547.6,5.913,53.988,23.021,22.991,SA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-SD,山东,CN-R-EC,华东,22407.3,21691.48,11766.0,9936.56,3371.33,3731.34,6397.93,-2666.59,6.145,61.329,32.062,6.609,NSA,国家统计局,2021-02-25,final
2021-01-01,2021,1,province,CN-HA,河南,CN-R-CC,华中,12087.45,11701.31,6107.92,5142.11,1741.31,2279.22,3183.11,-903.89,5.867,54.54,36.396,9.064,SA,国家统计局,2021-02-25,final
