ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,exports_musd,imports_musd,trade_balance_musd,export_yoy_pct,import_yoy_pct,top_export_category,top_import_category,top_export_partner,top_import_partner,source_org,release_date,data_status
2020-12-01,2020,12,region,CN-R-NE,东北,CN,中国,15759.49,12148.11,3611.38,1.598,7.459,农产品,农产品,韩国,日本,海关总署,2021-01-10,final
2020-12-01,2020,12,region,CN-R-EC,华东,CN,中国,130704.62,110373.01,20331.61,3.086,10.622,服务贸易,机械设备,俄罗斯,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,region,CN-R-CC,华中,CN,中国,41865.67,34887.15,6978.52,6.517,4.1,高新技术产品,化工品,日本,韩国,海关总署,2021-01-10,final
2020-12-01,2020,12,region,CN-R-SC,华南,CN,中国,40926.49,32148.16,8778.33,7.81,10.372,化工产品,服务贸易,澳大利亚,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,region,CN-R-SW,西南,CN,中国,39741.57,31980.98,7760.59,2.295,13.378,纺织服装,原油,澳大利亚,欧盟,海关总署,2021-01-10,final
2020-12-01,2020,12,region,CN-R-NW,西北,CN,中国,19432.8,14579.39,4853.41,3.75,9.556,农产品,农产品,欧盟,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-BJ,北京,CN-R-NC,华北,12449.45,8713.12,3736.33,9.867,9.849,高新技术产品,化工品,日本,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-TJ,天津,CN-R-NC,华北,4440.16,3499.05,941.11,7.877,4.218,化工产品,天然气,欧盟,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HE,河北,CN-R-NC,华北,12518.83,9132.54,3386.29,7.176,9.311,汽车,原油,巴西,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-SX,山西,CN-R-NC,华北,6579.9,5007.02,1572.88,10.296,4.886,机电产品,集成电路,中国香港,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-NM,内蒙古,CN-R-NC,华北,4862.45,3375.27,1487.18,5.269,2.635,农产品,农产品,东盟,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-LN,辽宁,CN-R-NE,东北,8189.12,6226.89,1962.23,8.989,12.017,农产品,集成电路,美国,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-JL,吉林,CN-R-NE,东北,3165.31,2586.86,578.45,10.651,12.836,农产品,服务贸易,欧盟,美国,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HL,黑龙江,CN-R-NE,东北,4405.06,3334.35,1070.71,11.388,10.754,纺织服装,天然气,美国,日本,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-SH,上海,CN-R-EC,华东,13005.73,10276.73,2729.0,9.595,6.664,农产品,机械设备,印度,日本,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-JS,江苏,CN-R-EC,华东,32112.83,26868.71,5244.12,9.34,3.451,钢材,化工品,巴西,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-ZJ,浙江,CN-R-EC,华东,22047.63,17476.14,4571.49,8.57,11.511,钢材,集成电路,日本,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-AH,安徽,CN-R-EC,华东,12385.41,10172.38,2213.03,3.329,5.472,农产品,服务贸易,美国,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-FJ,福建,CN-R-EC,华东,13146.71,11710.27,1436.44,11.125,7.666,化工产品,机械设备,中国香港,印度,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-JX,江西,CN-R-EC,华东,8803.12,8077.03,726.09,10.829,8.682,汽车,集成电路,东盟,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-SD,山东,CN-R-EC,华东,29203.2,25791.75,3411.45,6.452,7.809,纺织服装,机械设备,东盟,韩国,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HA,河南,CN-R-CC,华中,15453.87,13206.28,2247.59,8.245,3.035,高新技术产品,天然气,巴西,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HB,湖北,CN-R-CC,华中,14415.7,11654.72,2760.98,6.439,5.032,服务贸易,农产品,美国,印度,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HN,湖南,CN-R-CC,华中,11996.11,10026.15,1969.96,4.96,7.521,高新技术产品,农产品,东盟,中国香港,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-GD,广东,CN-R-SC,华南,32355.07,25614.38,6740.69,4.999,11.899,高新技术产品,服务贸易,东盟,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-GX,广西,CN-R-SC,华南,6647.82,5032.83,1614.99,3.561,4.147,机电产品,机械设备,东盟,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-HI,海南,CN-R-SC,华南,1923.6,1500.95,422.65,2.737,8.604,机电产品,化工品,东盟,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-CQ,重庆,CN-R-SW,西南,7789.26,6322.86,1466.4,11.536,6.272,汽车,机械设备,东盟,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-SC,四川,CN-R-SW,西南,16846.9,13927.2,2919.7,8.589,13.071,机电产品,原油,中国香港,美国,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-GZ,贵州,CN-R-SW,西南,7312.36,5361.94,1950.42,11.587,12.482,纺织服装,化工品,欧盟,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-YN,云南,CN-R-SW,西南,7010.45,5701.51,1308.94,9.911,9.946,高新技术产品,原油,印度,韩国,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-XZ,西藏,CN-R-SW,西南,782.6,667.47,115.13,2.202,12.631,服务贸易,原油,印度,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-SN,陕西,CN-R-NW,西北,8726.86,6546.92,2179.94,9.959,2.938,服务贸易,铁矿砂,中国香港,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-GS,甘肃,CN-R-NW,西北,2906.7,2131.14,775.56,9.857,7.454,汽车,集成电路,美国,日本,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-QH,青海,CN-R-NW,西北,1359.76,1083.8,275.96,4.326,10.08,汽车,集成电路,中国香港,中国香港,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-NX,宁夏,CN-R-NW,西北,1871.44,1503.96,367.48,4.53,8.903,农产品,机械设备,美国,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,province,CN-XJ,新疆,CN-R-NW,西北,4568.05,3313.57,1254.48,2.701,10.122,纺织服装,化工品,韩国,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-GZ-GZ,广州,CN-GD,广东,6079.6,4831.67,1247.93,10.078,3.076,机电产品,原油,欧盟,中国香港,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-GD-SZ,深圳,CN-GD,广东,7163.84,5815.95,1347.89,1.968,3.922,化工产品,化工品,印度,巴西,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4524.45,3552.27,972.18,6.121,5.836,农产品,农产品,中国香港,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-JS-NJ,南京,CN-JS,江苏,4861.21,3860.81,1000.4,3.874,7.494,钢材,铁矿砂,美国,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-HB-WH,武汉,CN-HB,湖北,3703.26,2852.07,851.19,9.766,7.769,钢材,机械设备,日本,澳大利亚,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-SC-CD,成都,CN-SC,四川,3857.93,3304.37,553.56,5.076,7.155,钢材,铁矿砂,韩国,东盟,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-SN-XA,西安,CN-SN,陕西,2091.07,1729.93,361.14,2.691,12.322,汽车,服务贸易,印度,俄罗斯,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-JS-SZ,苏州,CN-JS,江苏,6721.92,5595.93,1125.99,3.629,7.285,钢材,机械设备,印度,中国香港,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-SD-QD,青岛,CN-SD,山东,4866.87,3756.03,1110.84,10.754,8.292,机电产品,天然气,东盟,韩国,海关总署,2021-01-10,final
2020-12-01,2020,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2935.35,2382.92,552.43,2.053,3.342,高新技术产品,铁矿砂,东盟,韩国,海关总署,2021-01-10,final
2021-01-01,2021,1,national,CN,中国,,,345113.41,269657.8,75455.61,5.195,6.526,钢材,服务贸易,巴西,韩国,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-NC,华北,CN,中国,42489.35,37026.24,5463.11,10.787,6.106,钢材,集成电路,东盟,韩国,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-NE,东北,CN,中国,16538.74,12678.89,3859.85,10.771,8.543,化工产品,化工品,欧盟,韩国,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-EC,华东,CN,中国,137326.19,104428.55,32897.64,2.457,2.072,机电产品,农产品,俄罗斯,巴西,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-CC,华中,CN,中国,43678.68,33671.53,10007.15,5.227,7.64,纺织服装,铁矿砂,俄罗斯,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-SC,华南,CN,中国,45205.09,33860.51,11344.58,9.4,5.826,服务贸易,化工品,中国香港,俄罗斯,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-SW,西南,CN,中国,39023.94,30691.33,8332.61,10.523,2.953,农产品,服务贸易,美国,印度,海关总署,2021-02-10,final
2021-01-01,2021,1,region,CN-R-NW,西北,CN,中国,20851.42,17300.76,3550.66,10.73,-1.742,纺织服装,化工品,巴西,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-BJ,北京,CN-R-NC,华北,12609.28,10762.43,1846.85,8.984,7.78,纺织服装,集成电路,中国香港,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-TJ,天津,CN-R-NC,华北,5050.51,4499.09,551.42,6.05,8.1,服务贸易,原油,韩国,日本,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HE,河北,CN-R-NC,华北,12560.99,11114.51,1446.48,6.523,2.033,化工产品,化工品,韩国,日本,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-SX,山西,CN-R-NC,华北,7057.06,5950.01,1107.05,5.629,0.137,机电产品,农产品,韩国,日本,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-NM,内蒙古,CN-R-NC,华北,5211.51,4700.2,511.31,12.246,7.969,服务贸易,农产品,东盟,俄罗斯,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-LN,辽宁,CN-R-NE,东北,8408.65,6158.88,2249.77,8.067,0.89,服务贸易,天然气,东盟,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-JL,吉林,CN-R-NE,东北,3324.35,2725.27,599.08,8.497,-1.796,化工产品,服务贸易,东盟,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HL,黑龙江,CN-R-NE,东北,4805.74,3794.74,1011.0,9.401,-0.057,服务贸易,集成电路,欧盟,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-SH,上海,CN-R-EC,华东,13207.37,10209.32,2998.05,8.868,3.551,钢材,化工品,东盟,巴西,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-JS,江苏,CN-R-EC,华东,32569.66,24603.03,7966.63,3.693,3.015,机电产品,农产品,韩国,韩国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-ZJ,浙江,CN-R-EC,华东,25329.73,19174.36,6155.37,7.47,0.522,高新技术产品,天然气,印度,印度,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-AH,安徽,CN-R-EC,华东,12455.36,9020.44,3434.92,2.434,8.735,机电产品,化工品,澳大利亚,印度,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-FJ,福建,CN-R-EC,华东,13375.77,10160.08,3215.69,11.96,8.77,农产品,机械设备,巴西,俄罗斯,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-JX,江西,CN-R-EC,华东,9114.42,6863.81,2250.61,6.062,0.739,农产品,机械设备,俄罗斯,欧盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-SD,山东,CN-R-EC,华东,31273.88,24397.52,6876.36,3.853,-0.947,高新技术产品,天然气,澳大利亚,巴西,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HA,河南,CN-R-CC,华中,16405.95,12384.66,4021.29,11.724,0.435,农产品,铁矿砂,东盟,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HB,湖北,CN-R-CC,华中,15165.49,12134.91,3030.58,11.559,-1.087,高新技术产品,服务贸易,澳大利亚,中国香港,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HN,湖南,CN-R-CC,华中,12107.23,9151.95,2955.28,10.6,6.395,服务贸易,化工品,东盟,中国香港,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-GD,广东,CN-R-SC,华南,35919.19,26441.22,9477.97,6.722,4.18,农产品,天然气,美国,中国香港,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-GX,广西,CN-R-SC,华南,7174.54,5729.99,1444.55,10.4,2.228,机电产品,机械设备,印度,欧盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-HI,海南,CN-R-SC,华南,2111.36,1689.3,422.06,7.319,3.578,汽车,集成电路,日本,俄罗斯,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-CQ,重庆,CN-R-SW,西南,7793.96,5881.1,1912.86,9.886,8.548,化工产品,集成电路,美国,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-SC,四川,CN-R-SW,西南,16789.1,13505.65,3283.45,11.672,5.125,钢材,天然气,巴西,中国香港,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-GZ,贵州,CN-R-SW,西南,6592.46,5118.02,1474.44,9.988,8.276,服务贸易,原油,东盟,韩国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-YN,云南,CN-R-SW,西南,7044.89,5528.16,1516.73,4.768,7.83,服务贸易,服务贸易,欧盟,澳大利亚,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-XZ,西藏,CN-R-SW,西南,803.53,658.4,145.13,4.199,7.706,农产品,化工品,东盟,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-SN,陕西,CN-R-NW,西北,10289.24,8732.19,1557.05,9.404,2.774,高新技术产品,原油,澳大利亚,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-GS,甘肃,CN-R-NW,西北,3041.46,2373.54,667.92,9.578,6.188,化工产品,铁矿砂,澳大利亚,欧盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-QH,青海,CN-R-NW,西北,1292.03,975.65,316.38,12.204,6.388,钢材,服务贸易,日本,巴西,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-NX,宁夏,CN-R-NW,西北,1784.55,1556.86,227.69,10.473,5.004,机电产品,农产品,中国香港,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,province,CN-XJ,新疆,CN-R-NW,西北,4444.14,3662.53,781.61,4.992,6.791,高新技术产品,服务贸易,中国香港,中国香港,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-GZ-GZ,广州,CN-GD,广东,6589.01,5143.49,1445.52,6.773,3.124,汽车,天然气,东盟,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-GD-SZ,深圳,CN-GD,广东,7957.26,6082.78,1874.48,3.409,4.691,机电产品,铁矿砂,澳大利亚,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4736.59,3525.5,1211.09,6.506,2.779,钢材,天然气,韩国,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-JS-NJ,南京,CN-JS,江苏,5376.85,4082.06,1294.79,12.201,6.022,农产品,服务贸易,巴西,日本,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-HB-WH,武汉,CN-HB,湖北,3648.96,2657.3,991.66,3.875,7.081,服务贸易,农产品,澳大利亚,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-SC-CD,成都,CN-SC,四川,3971.37,3261.86,709.51,8.972,2.903,汽车,集成电路,巴西,东盟,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-SN-XA,西安,CN-SN,陕西,2128.99,1744.26,384.73,2.884,2.963,钢材,化工品,澳大利亚,澳大利亚,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-JS-SZ,苏州,CN-JS,江苏,7961.63,6493.99,1467.64,5.39,7.857,化工产品,服务贸易,韩国,美国,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-SD-QD,青岛,CN-SD,山东,5094.12,3929.75,1164.37,8.86,2.925,纺织服装,农产品,澳大利亚,日本,海关总署,2021-02-10,final
2021-01-01,2021,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3200.82,2470.06,730.76,2.491,3.865,纺织服装,农产品,印度,东盟,海关总署,2021-02-10,final
2021-02-01,2021,2,national,CN,中国,,,340625.49,253265.72,87359.77,11.638,2.519,机电产品,集成电路,日本,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NC,华北,CN,中国,40499.16,31081.62,9417.54,14.316,8.287,汽车,农产品,巴西,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NE,东北,CN,中国,16221.88,12201.55,4020.33,7.094,3.096,机电产品,天然气,澳大利亚,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-EC,华东,CN,中国,137448.46,106191.98,31256.48,4.04,5.983,机电产品,机械设备,澳大利亚,俄罗斯,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-CC,华中,CN,中国,45049.03,32536.44,12512.59,10.08,5.093,农产品,机械设备,美国,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-SC,华南,CN,中国,42112.33,28753.09,13359.24,12.465,8.997,钢材,农产品,美国,中国香港,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-SW,西南,CN,中国,38820.32,27055.99,11764.33,11.32,5.529,汽车,集成电路,俄罗斯,美国,海关总署,2021-03-13,final
2021-02-01,2021,2,region,CN-R-NW,西北,CN,中国,20474.31,15445.04,5029.27,11.206,6.257,高新技术产品,天然气,欧盟,俄罗斯,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-BJ,北京,CN-R-NC,华北,12199.6,9085.15,3114.45,8.62,2.52,汽车,集成电路,日本,日本,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-TJ,天津,CN-R-NC,华北,4662.07,3812.14,849.93,9.716,-1.216,服务贸易,集成电路,中国香港,韩国,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HE,河北,CN-R-NC,华北,12160.45,9746.54,2413.91,3.587,7.067,服务贸易,机械设备,日本,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-SX,山西,CN-R-NC,华北,6568.97,4893.6,1675.37,3.508,2.879,化工产品,化工品,澳大利亚,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-NM,内蒙古,CN-R-NC,华北,4908.07,3544.19,1363.88,4.975,0.841,纺织服装,集成电路,印度,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-LN,辽宁,CN-R-NE,东北,8132.75,6018.39,2114.36,12.133,1.509,服务贸易,农产品,中国香港,韩国,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-JL,吉林,CN-R-NE,东北,3201.94,2612.79,589.15,9.067,7.094,化工产品,农产品,东盟,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HL,黑龙江,CN-R-NE,东北,4887.19,3570.37,1316.82,14.231,7.703,汽车,服务贸易,美国,日本,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-SH,上海,CN-R-EC,华东,12313.77,9264.17,3049.6,9.131,-0.74,化工产品,天然气,韩国,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-JS,江苏,CN-R-EC,华东,35922.45,28295.13,7627.32,8.481,0.899,纺织服装,农产品,美国,东盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-ZJ,浙江,CN-R-EC,华东,22537.63,17220.85,5316.78,3.509,0.523,钢材,天然气,欧盟,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-AH,安徽,CN-R-EC,华东,12814.58,9195.45,3619.13,11.715,2.255,纺织服装,服务贸易,日本,俄罗斯,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-FJ,福建,CN-R-EC,华东,13248.09,10355.98,2892.11,14.221,1.086,钢材,天然气,中国香港,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-JX,江西,CN-R-EC,华东,9266.51,6960.75,2305.76,9.314,2.567,纺织服装,化工品,美国,东盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-SD,山东,CN-R-EC,华东,31345.43,24899.66,6445.77,3.774,6.4,服务贸易,机械设备,俄罗斯,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HA,河南,CN-R-CC,华中,17108.77,13242.42,3866.35,13.892,0.251,高新技术产品,原油,澳大利亚,日本,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HB,湖北,CN-R-CC,华中,15418.54,10357.35,5061.19,11.25,6.655,钢材,天然气,俄罗斯,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HN,湖南,CN-R-CC,华中,12521.72,8936.68,3585.04,12.43,6.548,化工产品,化工品,日本,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-GD,广东,CN-R-SC,华南,33171.16,22572.79,10598.37,8.081,6.675,纺织服装,原油,澳大利亚,俄罗斯,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-GX,广西,CN-R-SC,华南,6920.59,4766.87,2153.72,10.227,4.3,纺织服装,化工品,东盟,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-HI,海南,CN-R-SC,华南,2020.58,1413.43,607.15,12.414,3.185,化工产品,原油,日本,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-CQ,重庆,CN-R-SW,西南,7942.03,5656.36,2285.67,6.641,-1.678,机电产品,化工品,巴西,东盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-SC,四川,CN-R-SW,西南,16495.71,11133.39,5362.32,10.611,-1.541,高新技术产品,天然气,巴西,俄罗斯,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-GZ,贵州,CN-R-SW,西南,6671.88,4573.19,2098.69,8.765,3.034,服务贸易,化工品,韩国,东盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-YN,云南,CN-R-SW,西南,6853.76,5092.1,1761.66,6.477,-0.742,机电产品,铁矿砂,东盟,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-XZ,西藏,CN-R-SW,西南,856.94,600.95,255.99,6.345,8.886,机电产品,服务贸易,巴西,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-SN,陕西,CN-R-NW,西北,10027.76,7368.63,2659.13,5.984,2.511,机电产品,机械设备,巴西,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-GS,甘肃,CN-R-NW,西北,2718.17,1922.58,795.59,4.204,3.836,钢材,原油,印度,中国香港,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-QH,青海,CN-R-NW,西北,1271.77,952.59,319.18,14.129,9.007,纺织服装,农产品,韩国,美国,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-NX,宁夏,CN-R-NW,西北,1921.9,1551.91,369.99,13.869,7.331,机电产品,天然气,欧盟,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,province,CN-XJ,新疆,CN-R-NW,西北,4534.7,3649.32,885.38,7.06,8.497,服务贸易,化工品,俄罗斯,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-GZ-GZ,广州,CN-GD,广东,6184.7,4500.18,1684.52,4.986,4.472,机电产品,农产品,日本,中国香港,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-GD-SZ,深圳,CN-GD,广东,7555.77,5772.97,1782.8,9.819,6.271,机电产品,服务贸易,澳大利亚,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4784.46,3709.63,1074.83,10.997,6.644,化工产品,化工品,欧盟,欧盟,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-JS-NJ,南京,CN-JS,江苏,5325.69,4256.58,1069.11,13.244,5.53,钢材,农产品,美国,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-HB-WH,武汉,CN-HB,湖北,3846.89,2738.68,1108.21,13.709,3.947,高新技术产品,化工品,美国,巴西,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-SC-CD,成都,CN-SC,四川,4359.1,3285.85,1073.25,7.842,1.729,纺织服装,铁矿砂,欧盟,澳大利亚,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-SN-XA,西安,CN-SN,陕西,2162.13,1700.25,461.88,9.092,7.616,机电产品,化工品,日本,韩国,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-JS-SZ,苏州,CN-JS,江苏,7687.22,5708.04,1979.18,6.207,-0.055,化工产品,天然气,韩国,印度,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-SD-QD,青岛,CN-SD,山东,4758.52,3530.4,1228.12,10.098,1.047,钢材,铁矿砂,日本,日本,海关总署,2021-03-13,final
2021-02-01,2021,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3170.06,2420.56,749.5,4.149,6.236,汽车,集成电路,东盟,美国,海关总署,2021-03-13,final
2021-03-01,2021,3,national,CN,中国,,,321899.61,277112.51,44787.1,5.06,3.177,农产品,农产品,澳大利亚,韩国,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NC,华北,CN,中国,39646.98,33864.3,5782.68,8.695,8.082,纺织服装,天然气,欧盟,欧盟,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NE,东北,CN,中国,14029.99,12845.7,1184.29,7.826,3.346,机电产品,天然气,中国香港,澳大利亚,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-EC,华东,CN,中国,130262.86,112672.0,17590.86,2.583,-0.258,化工产品,农产品,东盟,印度,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-CC,华中,CN,中国,42194.49,35957.74,6236.75,1.34,6.732,高新技术产品,化工品,日本,美国,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-SC,华南,CN,中国,40630.89,33703.12,6927.77,4.874,6.861,高新技术产品,集成电路,中国香港,欧盟,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-SW,西南,CN,中国,37308.69,32298.47,5010.22,7.919,-0.356,机电产品,天然气,东盟,中国香港,海关总署,2021-04-10,final
2021-03-01,2021,3,region,CN-R-NW,西北,CN,中国,17825.71,15771.2,2054.51,6.439,2.098,纺织服装,机械设备,日本,美国,海关总署,2021-04-10,final
2021-03-01,2021,3,province,CN-BJ,北京,CN-R-NC,华北,12348.77,11164.54,1184.23,3.357,9.955,钢材,农产品,东盟,巴西,海关总署,2021-04-10,final
