ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,sector,inv_grade_yield_pct,high_yield_yield_pct,ig_spread_bps,hy_spread_bps,default_rate_pct,new_issuance_100m_cny,downgrade_ratio_pct,npl_ratio_pct,source_org,release_date,data_status
2022-01-01,2022,1,province,CN-QH,青海,CN-R-NW,西北,可选消费,4.019,9.559,166,449,1.793,213.21,5.517,1.3,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,科技,3.946,9.349,108,507,0.94,247.48,4.077,1.552,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,金融,3.531,8.076,95,376,0.728,354.0,2.066,0.833,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,能源,3.55,9.015,127,408,1.421,397.18,3.89,1.467,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,消费,4.033,9.152,125,511,0.819,356.39,4.016,1.652,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,工业,3.688,8.317,120,396,0.625,381.12,3.977,1.748,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,医疗健康,3.553,9.298,122,459,1.469,311.96,2.122,1.219,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,公用事业,3.44,8.457,103,383,0.975,233.28,3.614,1.349,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,地产,3.827,9.411,167,460,1.576,326.98,4.786,1.809,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,材料,3.61,8.193,117,481,0.852,371.63,2.853,1.677,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,通信服务,3.432,7.637,132,425,1.244,326.91,3.517,1.344,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-NX,宁夏,CN-R-NW,西北,可选消费,3.752,8.154,153,524,2.158,354.53,3.871,1.632,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,科技,3.483,7.978,98,434,0.591,631.7,2.663,1.371,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,金融,3.817,8.908,125,483,0.891,717.3,2.92,1.077,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,能源,3.555,9.015,135,520,1.532,851.08,2.735,1.518,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,消费,3.657,9.11,133,474,1.499,829.54,2.863,1.107,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,工业,3.789,8.532,106,526,0.488,836.96,3.755,1.353,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,医疗健康,3.446,7.789,117,424,1.637,876.3,2.885,1.177,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,公用事业,3.955,8.115,93,383,0.93,678.18,1.73,1.581,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,地产,3.741,8.177,130,572,1.393,832.4,5.562,1.797,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,材料,3.874,8.395,117,408,0.612,826.83,2.605,1.628,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,通信服务,3.467,8.904,103,474,1.269,592.43,3.378,1.146,银行间市场交易商协会,2022-02-25,final
2022-01-01,2022,1,province,CN-XJ,新疆,CN-R-NW,西北,可选消费,3.603,9.442,149,542,2.093,699.79,4.7,1.609,银行间市场交易商协会,2022-02-25,final
2022-04-01,2022,2,national,CN,中国,,,科技,3.786,8.516,112,392,0.732,54250,2.136,1.196,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,金融,3.463,7.836,134,418,0.49,54250,2.202,1.496,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,能源,3.822,8.962,107,487,0.793,54250,3.532,1.35,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,消费,3.962,9.368,138,523,0.575,54250,2.709,1.732,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,工业,3.711,8.609,121,483,1.116,54250,2.402,1.583,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,医疗健康,3.607,8.786,139,487,1.165,54250,2.238,0.96,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,公用事业,4.06,8.828,131,487,1.241,54250,2.897,1.322,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,地产,4.111,8.328,159,544,1.08,54250,5.162,1.62,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,材料,4.15,8.269,113,464,1.354,54250,3.158,1.684,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,通信服务,3.5,8.171,141,482,1.126,54250,2.454,1.389,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,national,CN,中国,,,可选消费,4.106,8.956,118,450,2.067,54250,4.911,1.833,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,科技,3.862,8.71,103,451,1.307,5329.54,2.761,1.672,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,金融,4.028,7.58,105,480,0.869,6875.73,3.322,1.252,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,能源,3.632,7.859,95,396,0.963,5889.8,2.236,0.977,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,消费,3.631,8.824,139,433,0.751,7955.04,2.132,1.272,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,工业,3.884,8.153,117,463,0.91,6202.88,4.195,1.351,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,医疗健康,3.988,8.401,128,396,0.579,7341.96,4.043,0.974,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,公用事业,3.929,8.703,95,412,0.836,7204.2,2.432,1.497,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,地产,4.264,8.888,124,516,1.79,7209.72,5.102,2.028,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,材料,3.773,9.097,120,441,0.711,6018.26,2.82,1.209,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,通信服务,4.08,8.498,100,493,0.903,6014.1,3.798,1.068,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NC,华北,CN,中国,可选消费,3.728,8.685,131,561,1.603,6263.91,4.573,1.911,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,科技,3.577,8.896,124,437,0.912,2779.11,2.321,1.018,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,金融,3.785,9.035,101,377,0.547,2739.61,1.794,1.231,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,能源,3.9,9.062,109,443,1.183,2582.44,3.565,1.55,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,消费,3.934,8.401,113,420,1.007,3037.69,2.564,1.346,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,工业,3.977,7.801,138,465,1.122,2655.06,3.557,1.732,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,医疗健康,4.136,8.021,138,507,0.72,2561.74,2.451,1.462,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,公用事业,3.473,7.788,98,482,0.826,2460.8,2.145,1.289,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,地产,3.911,9.634,140,446,1.83,3054.05,5.017,1.579,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,材料,3.64,8.181,119,519,1.6,2796.66,2.148,1.223,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,通信服务,3.715,8.905,122,514,1.55,2745.91,2.582,1.109,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NE,东北,CN,中国,可选消费,4.142,8.436,149,546,1.669,2627.13,5.576,1.739,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,科技,4.028,8.7,145,411,0.716,24135.7,2.39,1.503,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,金融,4.116,7.914,116,505,1.288,21789.07,3.498,1.196,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,能源,3.892,8.758,130,490,1.571,23839.4,2.798,1.467,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,消费,3.487,8.815,122,512,0.556,18741.19,4.064,1.128,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,工业,3.706,9.097,114,463,0.745,22386.64,4.069,1.487,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,医疗健康,4.061,8.549,100,504,1.038,22244.6,4.024,1.629,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,公用事业,4.025,8.328,87,401,0.237,24422.02,3.004,1.579,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,地产,3.723,8.272,122,571,1.966,19434.35,5.215,1.774,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,材料,4.093,8.609,144,511,1.353,21031.94,2.833,1.154,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,通信服务,3.886,7.947,117,452,0.52,23768.4,3.711,1.465,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-EC,华东,CN,中国,可选消费,3.937,8.302,127,522,1.973,18978.8,4.402,1.336,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,科技,4.175,8.765,120,498,1.246,5384.4,3.105,1.673,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,金融,3.758,8.338,102,493,0.66,7189.97,1.76,1.525,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,能源,3.705,7.791,124,456,1.01,6233.85,4.163,1.184,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,消费,3.75,8.582,96,489,1.008,6718.68,2.403,1.201,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,工业,4.119,8.961,103,426,0.483,6951.54,3.178,1.732,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,医疗健康,3.572,7.853,138,431,0.965,7402.16,2.117,1.107,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,公用事业,3.538,8.775,85,465,0.636,5450.22,1.819,1.477,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,地产,4.223,9.341,148,533,2.12,6522.14,5.516,1.94,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,材料,3.949,8.008,111,491,1.371,8465.59,3.436,1.387,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,通信服务,4.107,7.62,99,520,1.634,6375.68,3.119,1.569,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-CC,华中,CN,中国,可选消费,3.66,8.843,158,515,1.444,8298.43,3.751,1.437,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,科技,4.096,8.124,140,415,0.575,7688.02,3.162,1.05,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,金融,3.532,9.025,121,463,1.215,7586.75,2.693,0.824,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,能源,3.514,8.677,117,523,0.696,6597.44,3.924,1.579,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,消费,3.85,9.334,124,472,0.529,6090.08,3.973,1.017,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,工业,3.997,7.692,124,430,0.718,6606.52,2.494,1.603,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,医疗健康,3.757,8.73,127,467,0.626,5506.76,3.328,1.209,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,公用事业,3.896,7.896,96,486,1.144,6124.18,2.548,1.496,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,地产,3.697,8.497,142,570,1.176,8254.23,4.49,1.901,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,材料,4.101,9.362,126,440,1.325,5987.76,3.055,1.037,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,通信服务,3.791,7.621,108,461,0.608,5870.75,2.591,1.382,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SC,华南,CN,中国,可选消费,3.946,9.891,141,536,1.541,7447.67,3.86,1.404,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,科技,3.937,8.685,101,483,0.554,5446.73,2.161,1.539,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,金融,3.469,7.686,103,445,0.313,4801.46,3.359,1.549,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,能源,3.693,9.287,101,450,0.646,6111.99,3.955,1.7,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,消费,3.676,7.882,123,422,1.308,7824.24,3.896,1.457,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,工业,4.05,8.342,103,420,1.294,6139.42,3.213,1.558,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,医疗健康,3.774,8.495,123,502,1.119,6475.9,3.122,1.104,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,公用事业,4.085,8.046,98,485,0.465,5230.74,1.554,1.3,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,地产,3.69,8.167,118,547,2.154,6122.0,4.9,1.695,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,材料,4.128,8.853,114,440,0.558,6746.34,2.777,1.004,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,通信服务,3.612,8.428,102,528,0.913,6572.34,3.702,1.4,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-SW,西南,CN,中国,可选消费,3.587,9.353,137,571,1.85,6690.31,3.667,1.893,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,科技,3.947,8.115,94,446,0.453,3486.5,2.79,1.158,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,金融,3.724,8.292,118,414,0.4,3267.41,1.828,1.04,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,能源,3.951,8.534,138,450,1.518,2995.07,3.597,1.672,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,消费,3.779,7.993,99,463,1.604,3883.09,2.489,1.478,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,工业,3.596,9.1,125,477,0.614,3307.93,2.979,0.952,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,医疗健康,3.691,7.973,129,406,1.121,2716.88,3.402,1.382,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,公用事业,3.738,8.109,135,455,0.667,3357.83,3.542,1.133,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,地产,4.191,8.343,148,457,1.219,3653.5,4.084,1.432,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,材料,3.943,7.692,105,396,1.572,3203.44,2.959,1.242,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,通信服务,4.004,8.44,108,438,0.601,2902.82,2.475,1.525,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,region,CN-R-NW,西北,CN,中国,可选消费,4.183,9.265,129,475,1.101,3943.75,3.46,1.965,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,科技,4.1,8.504,95,451,1.105,1652.59,3.802,1.003,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,金融,3.477,9.077,113,398,1.36,2188.96,2.454,1.111,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,能源,3.546,8.972,117,505,1.381,1649.47,4.08,1.568,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,消费,3.626,8.344,123,509,1.236,2541.83,4.105,1.392,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,工业,4.065,8.208,117,473,0.504,1925.8,3.208,1.448,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,医疗健康,3.548,9.364,119,515,0.466,2236.87,2.524,1.707,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,公用事业,3.698,9.073,131,382,0.286,1994.85,3.052,0.841,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,地产,3.845,8.191,167,515,1.373,2372.95,4.763,1.881,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,材料,3.835,7.671,133,426,1.424,1979.44,2.885,1.323,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,通信服务,4.161,8.972,119,440,0.963,1887.84,2.93,1.364,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-BJ,北京,CN-R-NC,华北,可选消费,3.955,8.733,163,513,2.089,1822.71,4.032,1.432,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,科技,3.898,9.377,119,455,1.578,694.76,3.854,1.201,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,金融,3.656,8.678,100,422,0.624,598.95,2.852,1.429,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,能源,3.646,8.448,132,400,1.26,771.91,2.453,1.433,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,消费,3.985,9.399,143,446,0.5,895.09,3.803,1.628,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,工业,3.744,8.567,97,478,1.063,783.06,3.484,1.644,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,医疗健康,4.145,9.005,131,449,0.722,984.52,3.091,1.116,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,公用事业,3.792,7.893,115,425,0.935,963.25,1.606,0.837,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,地产,3.604,8.685,161,489,1.71,896.47,4.122,1.791,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,材料,3.732,9.145,96,400,1.578,655.67,2.496,1.615,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,通信服务,3.753,8.329,126,393,0.526,744.89,4.074,1.084,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-TJ,天津,CN-R-NC,华北,可选消费,3.909,8.56,128,507,2.139,640.25,4.775,1.438,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,科技,3.912,8.287,132,515,1.185,1725.52,2.195,1.616,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,金融,3.806,7.754,116,419,0.295,2165.55,3.682,1.215,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,能源,3.64,8.322,121,405,1.002,1855.66,4.211,1.107,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,消费,4.166,9.006,133,401,1.19,2244.14,2.332,1.414,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,工业,3.697,8.523,119,394,1.33,1833.17,2.88,1.342,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,医疗健康,3.967,8.99,118,397,1.503,2035.49,3.07,0.986,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,公用事业,3.55,7.866,133,496,0.934,2040.25,2.128,1.426,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,地产,3.647,8.945,154,579,1.996,1914.19,5.514,1.972,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,材料,3.946,9.192,133,458,1.212,1849.83,3.806,1.314,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,通信服务,3.968,7.712,98,423,0.692,1577.23,2.542,1.617,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-HE,河北,CN-R-NC,华北,可选消费,3.67,9.034,137,569,1.477,2156.15,3.992,1.951,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,科技,3.86,9.022,135,406,1.46,762.17,3.785,1.721,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,金融,3.63,7.95,128,405,0.993,1140.49,2.41,1.509,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,能源,4.014,8.896,139,511,0.651,866.76,4.048,1.207,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,消费,3.521,9.364,142,461,0.63,1453.06,4.066,1.649,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,工业,3.521,7.678,133,423,1.148,1111.67,3.799,1.412,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,医疗健康,4.151,9.365,112,458,1.443,1148.05,3.261,1.013,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,公用事业,3.887,8.648,113,421,0.581,1366.17,3.406,1.209,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,地产,4.193,8.804,123,450,1.417,1153.33,5.611,1.782,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,材料,3.746,9.374,122,519,1.166,948.46,2.573,1.502,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,通信服务,3.796,7.795,100,457,0.887,1176.84,2.561,1.642,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-SX,山西,CN-R-NC,华北,可选消费,3.877,9.515,166,472,1.074,1045.19,3.939,1.971,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,科技,3.983,8.664,96,466,1.105,494.5,3.961,0.964,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,金融,3.869,7.592,124,474,0.51,781.77,1.867,1.601,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,能源,3.647,8.171,132,524,0.574,746.01,3.131,1.002,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,消费,3.969,8.644,128,462,1.647,820.91,4.254,1.621,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,工业,4.163,7.655,137,482,1.036,549.17,2.37,1.314,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,医疗健康,3.844,8.547,132,522,0.911,937.04,2.297,1.355,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,公用事业,3.481,7.949,98,395,0.626,839.68,2.685,0.846,银行间市场交易商协会,2022-05-26,final
2022-04-01,2022,2,province,CN-NM,内蒙古,CN-R-NC,华北,地产,4.229,9.063,153,562,1.336,872.78,4.999,1.397,银行间市场交易商协会,2022-05-26,final
