ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,home_price_idx,new_home_sales_10k_sqm,existing_home_sales_10k_sqm,housing_starts_10k_sqm,real_estate_investment_100m_cny,mortgage_rate_pct,vacancy_rate_pct,inventory_months,home_price_yoy_pct,source_org,release_date,data_status
2019-12-01,2019,12,province,CN-ZJ,浙江,CN-R-EC,华东,101.675,590.77,790.71,455.85,603.58,3.296,16.0,13.367,-1.335,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-AH,安徽,CN-R-EC,华东,98.339,321.98,430.95,248.45,328.96,3.305,13.837,16.705,-1.115,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-FJ,福建,CN-R-EC,华东,99.445,355.52,475.84,274.33,363.23,3.522,14.505,13.936,-2.665,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-JX,江西,CN-R-EC,华东,101.976,228.65,306.04,176.43,233.61,3.239,12.797,12.966,-1.476,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SD,山东,CN-R-EC,华东,96.191,809.03,1082.84,624.26,826.57,3.661,14.523,16.47,-2.449,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HA,河南,CN-R-CC,华中,100.068,399.29,534.42,308.1,407.95,3.528,17.853,13.85,0.111,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HB,湖北,CN-R-CC,华中,98.889,395.23,528.99,304.97,403.79,3.647,12.692,15.967,-1.62,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HN,湖南,CN-R-CC,华中,98.114,340.53,455.78,262.76,347.91,3.369,13.839,13.839,-1.724,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GD,广东,CN-R-SC,华南,101.019,930.79,1245.8,718.22,950.96,3.46,14.96,17.087,-1.496,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GX,广西,CN-R-SC,华南,97.126,176.95,236.83,136.53,180.78,3.397,12.24,14.4,-0.503,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HI,海南,CN-R-SC,华南,101.513,56.93,76.2,43.93,58.16,3.839,13.678,14.2,-3.144,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-CQ,重庆,CN-R-SW,西南,100.396,198.64,265.87,153.28,202.94,3.276,14.162,14.298,-2.659,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SC,四川,CN-R-SW,西南,101.619,465.76,623.37,359.37,475.85,3.741,13.069,16.1,-2.527,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GZ,贵州,CN-R-SW,西南,97.899,175.84,235.35,135.69,179.66,3.439,17.247,15.437,-1.469,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-YN,云南,CN-R-SW,西南,99.684,178.95,239.51,138.08,182.83,3.324,17.267,13.438,-3.246,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-XZ,西藏,CN-R-SW,西南,96.517,19.49,26.09,15.04,19.91,3.707,17.903,16.713,-0.286,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SN,陕西,CN-R-NW,西北,97.704,252.97,338.59,195.2,258.45,3.639,15.25,17.314,-1.506,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GS,甘肃,CN-R-NW,西北,99.114,75.31,100.8,58.11,76.94,3.356,15.754,16.243,0.348,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-QH,青海,CN-R-NW,西北,99.74,33.19,44.41,25.6,33.9,3.381,12.653,13.302,-0.12,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-NX,宁夏,CN-R-NW,西北,96.283,46.23,61.89,35.68,47.24,3.222,13.979,13.033,-2.604,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-XJ,新疆,CN-R-NW,西北,102.114,115.64,154.77,89.23,118.14,3.593,15.382,17.801,-0.197,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-GZ-GZ,广州,CN-GD,广东,99.163,156.52,209.49,120.77,159.91,3.471,13.677,15.76,-1.007,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-GD-SZ,深圳,CN-GD,广东,96.818,189.93,254.2,146.55,194.04,3.854,17.414,14.59,-3.0,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,102.141,130.13,174.17,100.41,132.95,3.581,14.907,17.022,-2.747,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-JS-NJ,南京,CN-JS,江苏,98.925,133.27,178.38,102.84,136.16,3.534,13.212,17.563,-0.609,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-HB-WH,武汉,CN-HB,湖北,96.793,90.77,121.49,70.04,92.74,3.245,14.303,13.068,-0.059,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-SC-CD,成都,CN-SC,四川,102.059,104.14,139.38,80.36,106.4,3.336,12.421,16.492,-1.63,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-SN-XA,西安,CN-SN,陕西,96.561,55.11,73.76,42.52,56.31,3.549,16.507,13.552,-2.211,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-JS-SZ,苏州,CN-JS,江苏,97.33,186.65,249.82,144.02,190.69,3.753,13.26,18.251,-1.585,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-SD-QD,青岛,CN-SD,山东,99.909,127.03,170.02,98.02,129.78,3.804,17.723,14.365,0.194,国家统计局,2020-01-10,final
2019-12-01,2019,12,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,100.052,80.58,107.86,62.18,82.33,3.71,14.233,15.79,-1.756,国家统计局,2020-01-10,final
2020-01-01,2020,1,national,CN,中国,,,99.463,8989.52,11860.89,6656.68,9630.76,3.437,15.053,15.313,-1.003,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-NC,华北,CN,中国,96.16,1016.45,1341.11,752.67,1088.95,3.496,14.329,16.683,-2.214,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-NE,东北,CN,中国,97.944,407.71,537.95,301.91,436.79,3.636,13.18,14.816,-2.644,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-EC,华东,CN,中国,99.03,3635.89,4797.24,2692.35,3895.25,3.349,15.13,15.257,-2.924,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-CC,华中,CN,中国,98.654,1163.62,1535.3,861.65,1246.62,3.604,15.253,16.551,-1.409,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-SC,华南,CN,中国,95.655,1142.39,1507.28,845.93,1223.87,3.412,11.69,16.938,0.036,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-SW,西南,CN,中国,101.218,1099.65,1450.89,814.28,1178.09,3.356,13.594,14.071,-2.009,国家统计局,2020-02-10,final
2020-01-01,2020,1,region,CN-R-NW,西北,CN,中国,97.945,523.82,691.13,387.88,561.18,3.536,13.447,16.77,-1.855,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-BJ,北京,CN-R-NC,华北,98.369,292.02,385.29,216.24,312.85,3.335,13.142,14.175,-1.253,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-TJ,天津,CN-R-NC,华北,96.91,120.67,159.21,89.36,129.28,3.297,16.554,16.692,-2.934,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HE,河北,CN-R-NC,华北,99.785,324.28,427.85,240.13,347.4,3.101,16.347,11.892,-3.373,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-SX,山西,CN-R-NC,华北,95.949,165.49,218.36,122.55,177.3,3.359,14.541,12.932,-3.517,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-NM,内蒙古,CN-R-NC,华北,98.571,113.99,150.4,84.4,122.12,3.511,13.164,16.24,-1.573,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-LN,辽宁,CN-R-NE,东北,97.374,215.73,284.64,159.75,231.11,3.094,10.856,12.965,-3.407,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-JL,吉林,CN-R-NE,东北,100.25,74.84,98.74,55.41,80.18,3.636,16.209,15.992,-1.978,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HL,黑龙江,CN-R-NE,东北,100.587,117.15,154.57,86.75,125.5,3.053,16.14,14.734,-0.781,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-SH,上海,CN-R-EC,华东,96.78,352.39,464.95,260.95,377.53,3.482,13.548,12.608,-2.315,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-JS,江苏,CN-R-EC,华东,97.346,882.16,1163.93,653.23,945.09,3.586,11.434,14.637,-1.952,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-ZJ,浙江,CN-R-EC,华东,97.683,652.26,860.59,482.99,698.78,3.482,14.104,12.353,-2.978,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-AH,安徽,CN-R-EC,华东,98.653,322.04,424.9,238.46,345.01,3.337,10.617,12.905,0.097,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-FJ,福建,CN-R-EC,华东,96.61,343.64,453.41,254.47,368.16,3.397,15.09,12.272,-2.246,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-JX,江西,CN-R-EC,华东,100.864,222.16,293.12,164.5,238.01,3.358,14.812,16.786,0.166,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-SD,山东,CN-R-EC,华东,100.709,861.24,1136.33,637.74,922.67,3.394,11.638,16.103,-1.872,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HA,河南,CN-R-CC,华中,95.487,441.87,583.01,327.2,473.39,3.053,15.345,14.368,-0.966,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HB,湖北,CN-R-CC,华中,98.702,395.9,522.35,293.15,424.13,3.017,14.904,11.409,-0.687,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HN,湖南,CN-R-CC,华中,100.017,325.85,429.94,241.29,349.1,3.039,14.886,14.397,-0.66,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-GD,广东,CN-R-SC,华南,99.882,913.58,1205.38,676.5,978.74,3.547,14.881,12.997,-2.566,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-GX,广西,CN-R-SC,华南,95.47,175.82,231.98,130.2,188.37,3.012,13.167,16.711,-3.501,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-HI,海南,CN-R-SC,华南,99.427,52.98,69.91,39.23,56.76,3.614,15.226,16.739,-1.494,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-CQ,重庆,CN-R-SW,西南,97.572,212.85,280.83,157.61,228.03,3.312,15.796,14.83,-1.572,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-SC,四川,CN-R-SW,西南,99.541,488.89,645.05,362.02,523.77,3.597,12.212,12.0,-0.578,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-GZ,贵州,CN-R-SW,西南,98.211,176.51,232.88,130.7,189.09,3.245,14.536,11.245,-3.462,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-YN,云南,CN-R-SW,西南,95.574,198.97,262.53,147.34,213.17,3.245,11.45,12.581,-0.412,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-XZ,西藏,CN-R-SW,西南,100.351,22.44,29.6,16.62,24.03,3.42,12.371,12.335,-1.663,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-SN,陕西,CN-R-NW,西北,99.78,253.07,333.9,187.4,271.12,3.543,10.538,13.655,-0.929,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-GS,甘肃,CN-R-NW,西北,97.531,71.06,93.76,52.62,76.13,3.187,15.744,12.869,-0.246,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-QH,青海,CN-R-NW,西北,97.391,34.23,45.16,25.34,36.67,3.313,11.755,15.197,-2.321,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-NX,宁夏,CN-R-NW,西北,96.501,46.18,60.92,34.19,49.47,3.575,12.903,14.866,-2.706,国家统计局,2020-02-10,final
2020-01-01,2020,1,province,CN-XJ,新疆,CN-R-NW,西北,97.783,119.28,157.38,88.32,127.79,3.397,10.661,11.422,-2.293,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-GZ-GZ,广州,CN-GD,广东,95.87,161.99,213.74,119.96,173.55,3.366,15.111,16.791,-2.879,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-GD-SZ,深圳,CN-GD,广东,100.327,200.19,264.14,148.24,214.47,3.031,14.769,13.073,-2.626,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,100.593,122.14,161.15,90.44,130.85,3.099,12.333,12.602,-3.472,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-JS-NJ,南京,CN-JS,江苏,96.687,130.31,171.93,96.5,139.61,3.453,12.761,14.804,0.03,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-HB-WH,武汉,CN-HB,湖北,95.431,101.52,133.95,75.18,108.76,3.255,15.07,16.485,-2.61,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-SC-CD,成都,CN-SC,四川,96.035,104.12,137.37,77.1,111.54,3.555,12.491,11.155,-0.3,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-SN-XA,西安,CN-SN,陕西,95.399,58.51,77.2,43.33,62.68,3.329,16.292,15.102,-1.39,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-JS-SZ,苏州,CN-JS,江苏,99.749,191.7,252.93,141.95,205.37,3.578,12.196,15.065,-0.63,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-SD-QD,青岛,CN-SD,山东,95.797,124.84,164.72,92.45,133.75,3.213,12.617,15.151,-3.496,国家统计局,2020-02-10,final
2020-01-01,2020,1,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,95.726,80.27,105.9,59.44,85.99,3.534,10.7,11.812,0.31,国家统计局,2020-02-10,final
2020-02-01,2020,2,national,CN,中国,,,99.642,9196.68,12146.48,7068.08,8607.24,3.478,14.126,13.8,-3.755,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-NC,华北,CN,中国,95.644,1079.36,1425.55,829.54,1010.18,3.209,15.167,12.484,-1.882,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-NE,东北,CN,中国,97.95,420.71,555.65,323.33,393.75,3.511,15.967,12.284,-1.387,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-EC,华东,CN,中国,97.913,3688.12,4871.07,2834.49,3451.73,3.294,12.867,16.876,-3.217,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-CC,华中,CN,中国,95.623,1151.18,1520.42,884.74,1077.41,3.439,11.154,12.7,-0.574,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-SC,华南,CN,中国,101.008,1234.55,1630.53,948.82,1155.43,3.165,14.363,14.804,-1.603,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-SW,西南,CN,中国,98.123,1101.37,1454.64,846.45,1030.79,3.575,11.082,13.929,-2.007,国家统计局,2020-03-12,final
2020-02-01,2020,2,region,CN-R-NW,西北,CN,中国,100.124,521.38,688.62,400.71,487.96,3.384,17.071,18.039,-1.109,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-BJ,北京,CN-R-NC,华北,98.077,319.05,421.38,245.2,298.6,3.137,14.596,15.385,-0.071,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-TJ,天津,CN-R-NC,华北,99.278,122.99,162.44,94.52,115.1,3.494,13.111,12.83,-2.815,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HE,河北,CN-R-NC,华北,100.265,334.03,441.16,256.72,312.62,3.123,15.152,14.27,-0.417,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-SX,山西,CN-R-NC,华北,99.301,182.98,241.66,140.63,171.25,3.38,15.827,14.124,-1.98,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-NM,内蒙古,CN-R-NC,华北,98.641,120.32,158.91,92.47,112.61,3.644,10.978,15.831,-0.594,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-LN,辽宁,CN-R-NE,东北,97.272,216.89,286.45,166.68,202.99,3.624,11.098,17.334,-0.726,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-JL,吉林,CN-R-NE,东北,98.738,87.41,115.44,67.17,81.81,3.629,12.058,17.035,-1.917,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HL,黑龙江,CN-R-NE,东北,96.915,116.42,153.76,89.47,108.95,3.141,15.558,14.276,-0.991,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-SH,上海,CN-R-EC,华东,95.131,344.11,454.47,264.46,322.05,3.114,11.257,12.551,-3.792,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-JS,江苏,CN-R-EC,华东,97.615,906.02,1196.64,696.33,847.96,3.605,13.112,13.687,-1.632,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-ZJ,浙江,CN-R-EC,华东,100.825,659.93,871.6,507.18,617.63,3.198,15.699,18.099,-3.157,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-AH,安徽,CN-R-EC,华东,100.686,366.2,483.65,281.44,342.73,3.128,14.63,17.081,-0.181,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-FJ,福建,CN-R-EC,华东,99.347,387.28,511.49,297.64,362.45,3.235,16.74,15.687,-2.808,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-JX,江西,CN-R-EC,华东,95.23,233.29,308.12,179.3,218.34,3.015,16.091,14.465,-2.915,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-SD,山东,CN-R-EC,华东,99.134,791.29,1045.09,608.14,740.57,3.462,14.208,16.213,-2.346,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HA,河南,CN-R-CC,华中,98.159,410.89,542.69,315.79,384.57,3.221,15.787,17.467,-0.018,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HB,湖北,CN-R-CC,华中,95.871,394.72,521.32,303.36,369.42,3.212,12.239,17.308,-2.163,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HN,湖南,CN-R-CC,华中,100.855,345.57,456.41,265.59,323.42,3.642,13.176,16.355,-1.61,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-GD,广东,CN-R-SC,华南,99.133,984.05,1299.69,756.3,920.99,3.083,11.148,15.846,-1.569,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-GX,广西,CN-R-SC,华南,98.868,192.58,254.34,148.0,180.24,3.298,14.703,15.955,-0.797,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-HI,海南,CN-R-SC,华南,97.06,57.92,76.5,44.52,54.2,3.574,16.413,14.142,-1.012,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-CQ,重庆,CN-R-SW,西南,98.175,222.0,293.21,170.62,207.78,3.356,15.556,13.19,-1.464,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-SC,四川,CN-R-SW,西南,95.546,485.88,641.72,373.41,454.74,3.428,15.137,12.772,-2.012,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-GZ,贵州,CN-R-SW,西南,98.06,182.04,240.43,139.9,170.37,3.651,12.187,12.495,-2.02,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-YN,云南,CN-R-SW,西南,95.54,189.67,250.51,145.77,177.52,3.151,16.555,13.312,-2.476,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-XZ,西藏,CN-R-SW,西南,97.84,21.78,28.77,16.74,20.38,3.417,11.319,12.882,-0.626,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-SN,陕西,CN-R-NW,西北,100.16,243.73,321.91,187.32,228.11,3.043,17.053,12.403,-2.155,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-GS,甘肃,CN-R-NW,西北,96.61,79.39,104.85,61.01,74.3,2.961,15.424,13.028,-0.553,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-QH,青海,CN-R-NW,西北,99.485,33.31,43.99,25.6,31.17,3.414,13.868,13.22,-1.165,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-NX,宁夏,CN-R-NW,西北,95.99,48.44,63.97,37.23,45.33,3.35,16.155,17.393,-2.375,国家统计局,2020-03-12,final
2020-02-01,2020,2,province,CN-XJ,新疆,CN-R-NW,西北,100.287,116.52,153.9,89.55,109.05,3.409,11.529,17.252,-3.18,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-GZ-GZ,广州,CN-GD,广东,100.055,172.26,227.52,132.39,161.22,3.54,11.025,17.737,-1.453,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-GD-SZ,深圳,CN-GD,广东,95.751,201.95,266.73,155.21,189.01,3.409,11.16,15.478,-2.761,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,98.406,129.21,170.66,99.31,120.93,3.394,12.704,13.89,-1.616,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-JS-NJ,南京,CN-JS,江苏,97.451,144.13,190.36,110.77,134.89,3.007,14.191,13.755,-0.294,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-HB-WH,武汉,CN-HB,湖北,95.518,97.96,129.38,75.29,91.68,3.412,12.221,12.916,-2.705,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-SC-CD,成都,CN-SC,四川,96.831,105.6,139.47,81.16,98.83,3.577,11.969,15.44,-2.544,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-SN-XA,西安,CN-SN,陕西,97.267,58.01,76.62,44.58,54.29,3.41,15.809,13.265,-2.026,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-JS-SZ,苏州,CN-JS,江苏,98.923,195.23,257.84,150.04,182.71,3.576,14.662,17.231,-3.614,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-SD-QD,青岛,CN-SD,山东,96.5,132.57,175.09,101.89,124.08,3.037,15.677,15.993,-1.72,国家统计局,2020-03-12,final
2020-02-01,2020,2,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,96.418,84.95,112.2,65.29,79.51,3.312,13.706,17.858,-2.744,国家统计局,2020-03-12,final
2020-03-01,2020,3,national,CN,中国,,,98.157,9481.13,12818.59,7197.15,8435.23,3.42,15.216,15.583,-1.051,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NC,华北,CN,中国,96.605,1179.93,1595.28,895.69,1049.77,3.292,15.958,14.173,-1.652,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NE,东北,CN,中国,97.111,438.39,592.71,332.78,390.03,3.531,10.88,11.928,-2.313,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-EC,华东,CN,中国,100.86,3693.22,4993.28,2803.54,3285.81,3.633,12.347,11.174,-2.412,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-CC,华中,CN,中国,96.068,1281.13,1732.1,972.51,1139.8,3.177,11.52,15.973,-0.965,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-SC,华南,CN,中国,101.017,1208.63,1634.07,917.47,1075.3,3.736,13.518,14.903,-2.098,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-SW,西南,CN,中国,101.127,1115.21,1507.77,846.55,992.18,3.432,14.717,13.303,-3.317,国家统计局,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NW,西北,CN,中国,97.147,564.62,763.37,428.6,502.33,3.256,15.456,13.757,-3.672,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-BJ,北京,CN-R-NC,华北,95.944,362.79,490.49,275.4,322.77,3.428,12.242,15.814,-4.604,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-TJ,天津,CN-R-NC,华北,96.739,136.38,184.39,103.53,121.33,3.527,13.803,15.751,-3.148,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HE,河北,CN-R-NC,华北,99.667,349.08,471.97,264.99,310.58,3.413,10.707,13.865,-3.491,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-SX,山西,CN-R-NC,华北,101.268,187.24,253.15,142.14,166.58,3.055,11.363,12.874,-1.697,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-NM,内蒙古,CN-R-NC,华北,98.008,144.44,195.29,109.64,128.51,3.131,12.472,11.919,-1.069,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-LN,辽宁,CN-R-NE,东北,96.023,218.97,296.06,166.22,194.82,3.496,14.846,13.307,-3.87,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-JL,吉林,CN-R-NE,东北,97.526,88.76,120.01,67.38,78.97,3.736,15.393,10.981,-2.479,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HL,黑龙江,CN-R-NE,东北,101.234,130.66,176.65,99.18,116.24,3.275,12.736,11.196,-3.177,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-SH,上海,CN-R-EC,华东,99.239,338.02,457.01,256.59,300.73,3.078,14.773,15.666,-2.864,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-JS,江苏,CN-R-EC,华东,96.835,908.5,1228.31,689.65,808.28,3.414,12.15,13.815,-1.461,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-ZJ,浙江,CN-R-EC,华东,97.276,641.45,867.24,486.92,570.68,3.725,15.878,12.603,-3.575,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-AH,安徽,CN-R-EC,华东,101.113,332.36,449.35,252.3,295.7,3.323,14.804,15.147,-1.339,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-FJ,福建,CN-R-EC,华东,98.112,380.03,513.81,288.49,338.11,3.721,12.447,14.122,-1.179,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-JX,江西,CN-R-EC,华东,100.777,237.4,320.97,180.22,211.21,3.34,13.031,14.023,-4.618,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-SD,山东,CN-R-EC,华东,100.335,855.46,1156.59,649.38,761.09,3.198,15.7,16.118,-3.691,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HA,河南,CN-R-CC,华中,99.744,469.02,634.11,356.04,417.28,3.652,12.518,12.774,-4.674,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HB,湖北,CN-R-CC,华中,97.452,445.14,601.83,337.9,396.03,3.62,16.487,12.557,-4.521,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HN,湖南,CN-R-CC,华中,97.327,366.98,496.16,278.57,326.49,3.097,11.609,16.011,-3.888,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-GD,广东,CN-R-SC,华南,96.536,960.64,1298.78,729.22,854.66,3.526,15.687,16.558,-4.886,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-GX,广西,CN-R-SC,华南,99.458,193.04,261.0,146.54,171.75,3.205,10.79,14.237,-3.446,国家统计局,2020-04-10,final
2020-03-01,2020,3,province,CN-HI,海南,CN-R-SC,华南,101.412,54.95,74.28,41.71,48.88,3.304,11.72,11.733,-4.698,国家统计局,2020-04-10,final
