ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,m0_100m_cny,m1_100m_cny,m2_100m_cny,m0_yoy_pct,m1_yoy_pct,m2_yoy_pct,social_financing_flow_100m_cny,loan_balance_100m_cny,reserve_ratio_pct,source_org,release_date,data_status
2020-02-01,2020,2,province,CN-HL,黑龙江,CN-R-NE,东北,1933.11,10702.25,43192.92,9.017,3.703,9.406,556.07,37368.03,7.443,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-SH,上海,CN-R-EC,华东,5417.04,29990.26,121036.94,7.579,2.041,8.591,1339.74,104714.22,7.417,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-JS,江苏,CN-R-EC,华东,14847.66,82200.81,331752.26,9.087,2.711,8.766,3521.69,287013.01,7.528,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-ZJ,浙江,CN-R-EC,华东,10090.67,55864.8,225463.38,8.485,2.106,8.6,2529.56,195057.97,7.457,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-AH,安徽,CN-R-EC,华东,5430.85,30066.69,121345.43,7.819,2.943,8.979,1610.81,104981.1,7.5,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-FJ,福建,CN-R-EC,华东,5653.12,31297.29,126311.98,7.788,2.965,9.412,1308.51,109277.87,7.457,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-JX,江西,CN-R-EC,华东,3576.35,19799.64,79908.89,7.694,2.095,8.979,813.32,69132.59,7.469,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-SD,山东,CN-R-EC,华东,13356.04,73942.8,298423.96,8.529,2.296,9.283,3537.64,258179.28,7.377,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-HA,河南,CN-R-CC,华中,7387.26,40897.98,165059.15,8.773,3.145,9.784,1881.88,142799.7,7.495,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-HB,湖北,CN-R-CC,华中,6871.43,38042.18,153533.49,7.195,2.628,8.476,1610.52,132828.36,7.334,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-HN,湖南,CN-R-CC,华中,5901.16,32670.53,131854.21,7.194,2.887,8.939,1357.48,114072.7,7.293,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-GD,广东,CN-R-SC,华南,15879.29,87912.2,354802.74,8.158,2.532,8.241,3301.68,306954.96,7.521,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-GX,广西,CN-R-SC,华南,3168.39,17541.11,70793.72,8.896,2.28,8.458,779.31,61246.67,7.323,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-HI,海南,CN-R-SC,华南,934.62,5174.28,20882.74,8.439,2.211,9.186,217.25,18066.55,7.413,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-CQ,重庆,CN-R-SW,西南,3574.19,19787.72,79860.79,8.811,2.695,9.573,893.81,69090.97,7.432,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-SC,四川,CN-R-SW,西南,7511.47,41585.56,167834.16,7.431,3.1,9.58,1743.83,145200.49,7.528,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-GZ,贵州,CN-R-SW,西南,2869.01,15883.67,64104.52,7.183,3.116,8.736,713.43,55459.55,7.487,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-YN,云南,CN-R-SW,西南,3183.47,17624.56,71130.55,7.403,3.848,8.354,857.3,61538.06,7.408,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-XZ,西藏,CN-R-SW,西南,350.38,1939.82,7828.89,7.721,2.936,9.222,75.93,6773.11,7.542,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-SN,陕西,CN-R-NW,西北,4271.28,23647.03,95436.46,8.485,3.939,8.614,912.03,82566.15,7.296,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-GS,甘肃,CN-R-NW,西北,1297.7,7184.47,28995.61,7.921,3.261,9.059,271.14,25085.33,7.469,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-QH,青海,CN-R-NW,西北,593.65,3286.61,13264.34,7.49,2.145,8.686,117.99,11475.54,7.332,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-NX,宁夏,CN-R-NW,西北,836.89,4633.26,18699.26,8.262,2.747,8.405,198.93,16177.53,7.263,中国人民银行,2020-03-12,final
2020-02-01,2020,2,province,CN-XJ,新疆,CN-R-NW,西北,2024.4,11207.67,45232.75,7.741,2.545,8.367,394.86,39132.78,7.4,中国人民银行,2020-03-12,final
2020-03-01,2020,3,national,CN,中国,,,150289.66,829906.25,3350490.47,6.871,3.256,8.602,33206.0,2895027.75,7.177,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NC,华北,CN,中国,17866.77,98661.14,398313.91,6.635,3.219,7.666,4320.28,344167.47,7.389,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NE,东北,CN,中国,6985.64,38575.02,155734.73,7.622,4.19,8.724,1764.2,134564.28,7.381,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-EC,华东,CN,中国,58626.27,323736.88,1306987.8,7.5,2.606,8.37,13269.24,1129317.02,7.209,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-CC,华中,CN,中国,19940.74,110113.67,444549.96,7.523,4.107,8.476,3746.19,384118.23,7.441,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-SC,华南,CN,中国,19890.36,109835.45,443426.75,7.512,4.216,7.823,4448.53,383147.71,7.309,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-SW,西南,CN,中国,18017.24,99492.03,401668.37,6.602,4.196,7.975,3514.6,347065.93,7.2,中国人民银行,2020-04-10,final
2020-03-01,2020,3,region,CN-R-NW,西北,CN,中国,8962.64,49492.07,199808.96,8.293,4.218,8.673,2142.95,172647.11,7.168,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-BJ,北京,CN-R-NC,华北,5318.2,29367.37,118561.73,8.257,3.726,8.11,1351.3,102444.55,7.393,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-TJ,天津,CN-R-NC,华北,2122.37,11719.83,47315.2,7.848,3.317,8.557,523.81,40883.21,7.252,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HE,河北,CN-R-NC,华北,5278.36,29147.35,117673.43,6.621,2.609,9.061,1338.76,101677.01,7.18,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-SX,山西,CN-R-NC,华北,3079.93,17007.54,68662.69,7.382,3.394,8.528,682.39,59328.75,7.249,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-NM,内蒙古,CN-R-NC,华北,2067.9,11419.04,46100.86,6.988,2.568,8.038,424.02,39833.95,7.24,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-LN,辽宁,CN-R-NE,东北,3550.83,19607.83,79160.57,6.969,4.005,8.676,814.97,68399.55,7.42,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-JL,吉林,CN-R-NE,东北,1416.48,7821.84,31578.26,8.212,2.478,7.953,409.2,27285.53,7.433,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HL,黑龙江,CN-R-NE,东北,2018.34,11145.35,44995.9,7.709,4.263,7.813,540.03,38879.19,7.197,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-SH,上海,CN-R-EC,华东,5243.32,28953.88,116892.39,8.322,3.726,8.304,1320.79,101002.14,7.318,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-JS,江苏,CN-R-EC,华东,14810.64,81785.0,330181.73,6.755,3.523,8.948,2879.19,285297.12,7.266,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-ZJ,浙江,CN-R-EC,华东,10160.91,56109.01,226522.83,6.727,3.506,9.099,2406.75,195729.52,7.311,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-AH,安徽,CN-R-EC,华东,5514.59,30451.77,122939.65,6.962,3.18,8.763,1099.86,106227.33,7.267,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-FJ,福建,CN-R-EC,华东,5821.44,32146.24,129780.53,8.491,3.253,7.728,1450.25,112138.28,7.255,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-JX,江西,CN-R-EC,华东,3737.47,20638.49,83321.54,7.628,4.214,8.126,885.92,71994.88,7.305,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-SD,山东,CN-R-EC,华东,13337.9,73652.47,297349.13,7.861,3.581,8.199,3226.49,256927.74,7.197,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HA,河南,CN-R-CC,华中,7167.0,39576.49,159777.86,8.438,4.133,8.727,1295.97,138057.8,7.312,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HB,湖北,CN-R-CC,华中,6891.82,38056.97,153643.28,7.622,4.293,8.871,1449.47,132757.15,7.245,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HN,湖南,CN-R-CC,华中,5881.92,32480.21,131128.82,6.731,2.776,8.361,1000.75,113303.28,7.167,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-GD,广东,CN-R-SC,华南,15749.74,86970.75,351117.57,7.391,2.351,8.213,3574.05,303386.96,7.396,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-GX,广西,CN-R-SC,华南,3196.09,17648.92,71252.08,7.332,2.891,8.954,689.03,61566.13,7.449,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-HI,海南,CN-R-SC,华南,944.54,5215.78,21057.1,8.406,2.989,8.201,185.44,18194.61,7.466,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-CQ,重庆,CN-R-SW,西南,3592.3,19836.85,80085.17,7.24,3.387,7.866,646.59,69198.46,7.169,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-SC,四川,CN-R-SW,西南,7812.41,43140.48,174166.39,6.662,3.853,8.522,1631.51,150490.37,7.208,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-GZ,贵州,CN-R-SW,西南,3005.31,16595.48,66999.13,7.879,4.131,8.989,563.98,57891.32,7.312,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-YN,云南,CN-R-SW,西南,3237.66,17878.52,72178.99,7.62,3.454,9.032,604.24,62367.04,7.254,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-XZ,西藏,CN-R-SW,西南,369.55,2040.7,8238.69,7.25,3.358,7.635,68.28,7118.74,7.451,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-SN,陕西,CN-R-NW,西北,4281.55,23642.9,95450.92,6.863,2.984,8.87,1009.94,82475.4,7.375,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-GS,甘肃,CN-R-NW,西北,1292.62,7137.9,28817.09,8.03,2.938,8.512,293.83,24899.72,7.264,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-QH,青海,CN-R-NW,西北,587.69,3245.23,13101.6,8.118,3.494,8.396,146.86,11320.58,7.376,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-NX,宁夏,CN-R-NW,西北,812.03,4484.06,18102.99,8.145,2.801,8.435,208.29,15642.08,7.208,中国人民银行,2020-04-10,final
2020-03-01,2020,3,province,CN-XJ,新疆,CN-R-NW,西北,1988.75,10981.99,44336.37,7.613,3.509,7.926,484.03,38309.32,7.269,中国人民银行,2020-04-10,final
2020-04-01,2020,4,national,CN,中国,,,151503.2,836174.52,3362856.42,7.326,4.316,9.427,35121.66,2912172.3,7.439,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-NC,华北,CN,中国,17727.85,97843.35,393498.14,8.518,4.35,8.044,4146.88,340762.21,7.394,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-NE,东北,CN,中国,7184.14,39650.65,159463.67,7.828,4.497,8.355,1479.73,138092.62,7.292,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-EC,华东,CN,中国,60871.07,335958.81,1351130.92,6.984,3.898,8.074,13706.21,1170054.72,7.217,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-CC,华中,CN,中国,19437.86,107281.17,431454.38,7.932,3.374,7.863,5263.82,373631.62,7.388,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-SC,华南,CN,中国,19678.33,108608.33,436791.87,8.221,3.8,8.162,4729.47,378253.8,7.483,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-SW,西南,CN,中国,17718.84,97793.61,393298.14,6.908,4.615,8.897,3829.72,340589.01,7.247,中国人民银行,2020-05-11,final
2020-04-01,2020,4,region,CN-R-NW,西北,CN,中国,8885.11,49038.6,197219.31,8.09,4.249,9.337,1965.82,170788.32,7.332,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-BJ,北京,CN-R-NC,华北,5339.73,29470.95,118523.8,8.276,4.673,9.053,1287.57,102639.45,7.324,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-TJ,天津,CN-R-NC,华北,2080.6,11483.2,46182.18,8.083,3.659,8.289,553.07,39992.93,7.479,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HE,河北,CN-R-NC,华北,5299.8,29250.58,117637.5,7.434,3.95,8.603,1097.36,101871.93,7.242,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-SX,山西,CN-R-NC,华北,2960.5,16339.58,65713.13,6.644,3.491,8.62,656.78,56906.37,7.5,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-NM,内蒙古,CN-R-NC,华北,2047.23,11299.04,45441.54,7.12,3.111,7.914,552.1,39351.54,7.36,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-LN,辽宁,CN-R-NE,东北,3689.34,20362.18,81890.93,8.033,3.675,8.557,736.25,70916.05,7.428,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-JL,吉林,CN-R-NE,东北,1447.77,7990.48,32135.43,7.168,2.979,8.704,299.65,27828.7,7.3,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HL,黑龙江,CN-R-NE,东北,2047.04,11297.99,45437.31,7.294,2.976,8.749,443.83,39347.88,7.451,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-SH,上海,CN-R-EC,华东,5644.82,31154.83,125295.87,6.843,3.357,8.367,1132.13,108503.93,7.256,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-JS,江苏,CN-R-EC,华东,14967.74,82609.77,332233.02,8.014,4.258,8.397,3436.61,287707.74,7.503,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-ZJ,浙江,CN-R-EC,华东,10611.66,58567.71,235542.72,8.354,3.929,8.17,2466.23,203975.69,7.328,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-AH,安徽,CN-R-EC,华东,5647.03,31166.98,125344.78,8.117,4.644,8.46,1298.5,108546.29,7.232,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-FJ,福建,CN-R-EC,华东,6029.94,33280.38,133844.23,8.526,4.462,8.702,1229.58,115906.66,7.411,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-JX,江西,CN-R-EC,华东,3909.9,21579.43,86786.34,8.253,4.578,8.012,774.79,75155.39,7.358,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-SD,山东,CN-R-EC,华东,14059.99,77599.71,312083.97,7.875,3.588,8.867,3368.36,270259.03,7.41,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HA,河南,CN-R-CC,华中,7151.4,39469.9,158736.73,7.64,4.673,8.796,1971.75,137463.11,7.321,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HB,湖北,CN-R-CC,华中,6674.88,36839.88,148159.54,7.254,4.2,8.867,1670.24,128303.46,7.213,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HN,湖南,CN-R-CC,华中,5611.58,30971.39,124558.11,7.478,3.471,8.597,1621.83,107865.05,7.396,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-GD,广东,CN-R-SC,华南,15552.53,85837.3,345213.24,8.113,3.809,8.344,3548.72,298948.37,7.361,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-GX,广西,CN-R-SC,华南,3175.92,17528.5,70494.65,7.742,3.385,8.962,948.6,61047.09,7.224,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-HI,海南,CN-R-SC,华南,949.88,5242.53,21083.98,7.854,3.465,9.405,232.14,18258.35,7.333,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-CQ,重庆,CN-R-SW,西南,3610.06,19924.6,80131.06,6.672,4.029,8.362,692.06,69392.04,7.372,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-SC,四川,CN-R-SW,西南,7632.34,42124.3,169411.98,6.643,4.707,8.785,1771.39,146707.69,7.439,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-GZ,贵州,CN-R-SW,西南,2963.36,16355.35,65776.58,8.039,3.696,8.489,599.38,56961.32,7.492,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-YN,云南,CN-R-SW,西南,3153.85,17406.73,70004.93,7.117,3.233,8.543,692.47,60622.99,7.381,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-XZ,西藏,CN-R-SW,西南,359.23,1982.63,7973.59,7.848,3.356,9.275,74.42,6904.98,7.429,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-SN,陕西,CN-R-NW,西北,4162.27,22972.31,92388.11,8.43,2.991,8.39,977.75,80006.42,7.285,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-GS,甘肃,CN-R-NW,西北,1287.65,7106.79,28581.47,8.388,3.005,9.038,280.01,24751.03,7.378,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-QH,青海,CN-R-NW,西北,579.34,3197.51,12859.48,8.395,4.653,8.209,113.71,11136.07,7.248,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-NX,宁夏,CN-R-NW,西北,827.64,4567.94,18370.96,6.961,4.219,8.875,166.37,15908.92,7.242,中国人民银行,2020-05-11,final
2020-04-01,2020,4,province,CN-XJ,新疆,CN-R-NW,西北,2028.21,11194.05,45019.29,7.848,4.098,9.104,427.98,38985.88,7.259,中国人民银行,2020-05-11,final
2020-05-01,2020,5,national,CN,中国,,,152866.47,835870.27,3372019.55,5.753,3.092,7.885,35857.28,2925365.95,7.484,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-NC,华北,CN,中国,17859.09,97653.03,393946.22,6.033,3.384,8.451,3946.13,341764.59,7.486,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-NE,东北,CN,中国,6928.72,37886.08,152837.84,6.006,4.474,7.886,1537.06,132593.12,7.314,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-EC,华东,CN,中国,61051.33,333827.23,1346706.53,6.075,3.472,7.939,14742.54,1168323.42,7.486,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-CC,华中,CN,中国,19816.56,108356.48,437125.44,7.141,4.059,8.402,5286.64,379224.34,7.366,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-SC,华南,CN,中国,20140.91,110130.07,444280.37,5.933,4.235,8.447,4025.03,385431.53,7.252,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-SW,西南,CN,中国,18066.44,98786.86,398520.25,6.921,4.351,7.456,4263.53,345732.74,7.289,中国人民银行,2020-06-10,final
2020-05-01,2020,5,region,CN-R-NW,西北,CN,中国,9003.42,49230.52,198602.91,7.262,4.082,8.092,2056.35,172296.21,7.224,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-BJ,北京,CN-R-NC,华北,5331.29,29151.38,117600.79,7.279,3.081,7.865,1098.14,102023.54,7.318,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-TJ,天津,CN-R-NC,华北,2096.74,11464.93,46251.15,6.31,4.335,7.426,472.16,40124.78,7.323,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HE,河北,CN-R-NC,华北,5349.83,29252.74,118009.7,6.798,3.957,8.851,1152.13,102378.29,7.388,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-SX,山西,CN-R-NC,华北,3041.44,16630.5,67089.81,7.435,3.924,7.884,752.95,58203.17,7.435,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-NM,内蒙古,CN-R-NC,华北,2039.78,11153.49,44994.77,7.251,3.064,8.361,470.75,39034.82,7.253,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-LN,辽宁,CN-R-NE,东北,3561.53,19474.34,78562.27,6.878,3.386,8.211,832.82,68156.01,7.249,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-JL,吉林,CN-R-NE,东北,1400.87,7659.93,30901.24,6.819,4.862,8.118,330.75,26808.1,7.254,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HL,黑龙江,CN-R-NE,东北,1966.32,10751.8,43374.32,6.82,3.263,7.672,373.49,37629.01,7.213,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-SH,上海,CN-R-EC,华东,5607.58,30662.15,123695.46,7.425,3.01,8.354,1225.49,107310.91,7.44,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-JS,江苏,CN-R-EC,华东,15498.74,84746.71,341880.27,7.182,3.371,8.63,4094.46,296595.22,7.227,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-ZJ,浙江,CN-R-EC,华东,10387.79,56800.19,229140.05,6.686,4.924,7.32,2468.07,198788.44,7.255,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-AH,安徽,CN-R-EC,华东,5785.72,31636.21,127624.97,6.286,3.168,8.5,1550.89,110719.92,7.447,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-FJ,福建,CN-R-EC,华东,6038.92,33020.68,133210.1,5.765,3.146,8.496,1364.06,115565.25,7.488,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-JX,江西,CN-R-EC,华东,3936.63,21525.4,86836.55,5.575,3.082,7.339,1081.83,75334.3,7.301,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-SD,山东,CN-R-EC,华东,13795.95,75435.9,304319.11,6.505,3.918,8.754,2957.74,264009.37,7.314,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HA,河南,CN-R-CC,华中,7232.47,39546.98,159538.14,6.914,3.738,7.535,2035.62,138405.91,7.34,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HB,湖北,CN-R-CC,华中,6849.93,37455.27,151099.87,6.681,3.491,7.498,1546.12,131085.36,7.496,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HN,湖南,CN-R-CC,华中,5734.16,31354.24,126487.43,6.933,4.59,8.62,1704.9,109733.07,7.437,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-GD,广东,CN-R-SC,华南,16016.05,87575.43,353291.75,6.957,4.021,7.982,3154.64,306495.15,7.348,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-GX,广西,CN-R-SC,华南,3198.13,17487.28,70546.17,7.271,4.655,7.358,703.25,61201.71,7.405,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-HI,海南,CN-R-SC,华南,926.73,5067.36,20442.45,5.688,3.992,7.384,167.14,17734.67,7.312,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-CQ,重庆,CN-R-SW,西南,3645.69,19934.56,80418.83,6.125,3.524,8.854,883.96,69766.65,7.494,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-SC,四川,CN-R-SW,西南,7712.24,42170.32,170121.03,6.205,4.244,8.055,1841.88,147587.02,7.257,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-GZ,贵州,CN-R-SW,西南,3052.38,16690.34,67331.2,5.921,2.965,8.858,633.64,58412.59,7.278,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-YN,云南,CN-R-SW,西南,3302.0,18055.25,72837.48,6.253,3.242,8.551,831.95,63189.51,7.263,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-XZ,西藏,CN-R-SW,西南,354.14,1936.39,7811.71,5.943,3.344,8.735,72.1,6776.98,7.26,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-SN,陕西,CN-R-NW,西北,4230.0,23129.54,93307.86,6.616,4.918,8.894,1027.88,80948.41,7.292,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-GS,甘肃,CN-R-NW,西北,1288.57,7045.9,28424.17,5.958,4.391,7.371,284.05,24659.14,7.32,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-QH,青海,CN-R-NW,西北,611.95,3346.13,13498.8,6.629,3.319,7.613,160.81,11710.76,7.222,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-NX,宁夏,CN-R-NW,西北,844.16,4615.83,18620.9,6.973,3.993,8.625,171.05,16154.41,7.416,中国人民银行,2020-06-10,final
2020-05-01,2020,5,province,CN-XJ,新疆,CN-R-NW,西北,2028.74,11093.11,44751.18,5.877,4.916,8.546,412.56,38823.5,7.505,中国人民银行,2020-06-10,final
2020-06-01,2020,6,national,CN,中国,,,152066.91,836344.76,3396798.36,5.333,1.613,8.656,36772.11,2930414.98,7.359,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-NC,华北,CN,中国,17906.0,98480.3,399975.86,6.345,1.853,7.625,4046.69,345058.82,7.405,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-NE,东北,CN,中国,7109.45,39100.93,158807.66,4.965,3.255,8.422,1591.59,137003.23,7.351,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-EC,华东,CN,中国,60583.95,333202.44,1353295.41,5.27,3.162,8.55,14677.02,1167486.77,7.26,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-CC,华中,CN,中国,20246.23,111351.13,452250.52,5.469,3.495,7.488,5194.68,390156.13,7.489,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-SC,华南,CN,中国,19624.0,107929.03,438351.72,4.856,2.298,7.843,5336.08,378165.64,7.247,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-SW,西南,CN,中国,17546.36,96502.33,391942.36,5.051,2.956,8.099,3782.89,338128.33,7.268,中国人民银行,2020-07-11,final
2020-06-01,2020,6,region,CN-R-NW,西北,CN,中国,9050.91,49778.6,202174.83,6.176,1.691,8.757,2143.15,174416.06,7.216,中国人民银行,2020-07-11,final
2020-06-01,2020,6,province,CN-BJ,北京,CN-R-NC,华北,5321.29,29266.3,118864.52,5.22,1.666,8.881,1189.84,102544.32,7.263,中国人民银行,2020-07-11,final
2020-06-01,2020,6,province,CN-TJ,天津,CN-R-NC,华北,2117.42,11645.48,47297.87,5.891,2.186,8.237,427.9,40803.84,7.256,中国人民银行,2020-07-11,final
2020-06-01,2020,6,province,CN-HE,河北,CN-R-NC,华北,5359.51,29476.51,119718.3,6.354,2.412,8.719,1280.56,103280.87,7.504,中国人民银行,2020-07-11,final
2020-06-01,2020,6,province,CN-SX,山西,CN-R-NC,华北,2973.22,16352.23,66414.25,5.365,1.935,8.657,705.13,57295.52,7.37,中国人民银行,2020-07-11,final
