ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,overall_cpi_idx,food_cpi_idx,energy_cpi_idx,core_cpi_idx,services_cpi_idx,yoy_change_pct,mom_change_pct,base_period,source_org,release_date,data_status
2019-09-01,2019,9,province,CN-JS,江苏,CN-R-EC,华东,106.801,108.573,104.773,105.738,107.158,1.24,-0.095,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-ZJ,浙江,CN-R-EC,华东,108.522,108.236,109.812,108.499,109.411,1.331,-0.457,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-AH,安徽,CN-R-EC,华东,107.387,105.694,106.436,107.064,107.344,1.059,-0.407,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-FJ,福建,CN-R-EC,华东,107.382,107.588,107.538,107.217,107.648,0.467,-0.309,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-JX,江西,CN-R-EC,华东,107.289,105.191,104.9,106.807,108.192,1.45,-0.193,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-SD,山东,CN-R-EC,华东,106.719,106.263,107.044,105.715,107.07,1.334,0.073,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-HA,河南,CN-R-CC,华中,107.447,106.246,107.003,106.936,107.601,1.065,-0.11,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-HB,湖北,CN-R-CC,华中,107.09,105.919,105.915,107.143,107.155,1.415,-0.264,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-HN,湖南,CN-R-CC,华中,106.358,104.495,103.174,105.609,107.565,1.223,-0.236,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-GD,广东,CN-R-SC,华南,107.164,105.301,105.394,107.147,108.539,0.357,-0.207,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-GX,广西,CN-R-SC,华南,106.506,107.758,106.328,106.163,107.489,0.35,-0.293,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-HI,海南,CN-R-SC,华南,106.246,107.585,106.091,105.838,106.81,0.282,-0.413,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-CQ,重庆,CN-R-SW,西南,106.648,107.041,105.995,106.321,106.893,0.806,-0.452,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-SC,四川,CN-R-SW,西南,106.927,108.621,109.386,107.01,107.085,0.784,-0.058,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-GZ,贵州,CN-R-SW,西南,105.667,106.338,107.518,105.582,105.989,0.956,0.177,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-YN,云南,CN-R-SW,西南,107.569,105.606,105.973,107.58,108.734,1.009,-0.061,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-XZ,西藏,CN-R-SW,西南,107.301,105.315,109.558,106.941,107.408,1.467,0.074,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-SN,陕西,CN-R-NW,西北,107.732,109.316,110.848,106.747,108.335,0.606,-0.176,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-GS,甘肃,CN-R-NW,西北,107.247,107.089,108.259,106.258,107.396,0.148,-0.085,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-QH,青海,CN-R-NW,西北,108.208,109.281,105.273,107.905,109.522,1.265,0.125,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-NX,宁夏,CN-R-NW,西北,106.773,106.421,104.698,105.707,106.71,1.161,-0.584,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,province,CN-XJ,新疆,CN-R-NW,西北,106.696,108.187,107.022,106.034,107.345,1.273,-0.599,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-GZ-GZ,广州,CN-GD,广东,108.528,106.792,107.335,107.612,109.078,0.286,-0.313,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-GD-SZ,深圳,CN-GD,广东,107.356,108.524,105.486,106.413,107.703,-0.259,-0.017,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,106.597,106.209,104.82,106.516,107.911,0.394,-0.287,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-JS-NJ,南京,CN-JS,江苏,106.155,105.158,105.196,105.31,106.254,0.83,-0.073,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-HB-WH,武汉,CN-HB,湖北,107.072,105.208,107.434,106.88,107.953,0.461,-0.529,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-SC-CD,成都,CN-SC,四川,107.182,106.467,106.214,106.109,108.629,0.997,0.064,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-SN-XA,西安,CN-SN,陕西,106.469,105.519,106.688,105.715,107.294,0.234,-0.175,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-JS-SZ,苏州,CN-JS,江苏,107.551,109.058,104.458,106.582,108.621,1.095,-0.416,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-SD-QD,青岛,CN-SD,山东,107.363,106.264,104.99,107.352,108.577,0.797,-0.209,2016-01=100,国家统计局,2019-10-11,final
2019-09-01,2019,9,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,107.948,109.152,106.673,107.149,108.046,-0.256,0.125,2016-01=100,国家统计局,2019-10-11,final
2019-10-01,2019,10,national,CN,中国,,,107.151,106.83,108.634,106.806,108.346,0.556,-0.214,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-NC,华北,CN,中国,106.553,108.125,107.17,105.659,107.855,0.609,-0.129,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-NE,东北,CN,中国,106.481,105.138,107.92,105.83,106.88,0.452,0.033,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-EC,华东,CN,中国,107.35,109.056,105.458,107.292,107.857,0.618,-0.118,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-CC,华中,CN,中国,106.72,108.405,104.894,105.827,107.177,1.075,-0.399,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-SC,华南,CN,中国,106.655,106.164,105.968,105.81,107.257,1.008,0.014,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-SW,西南,CN,中国,108.63,106.877,108.801,108.558,108.655,1.283,-0.585,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,region,CN-R-NW,西北,CN,中国,106.562,105.162,105.607,105.492,107.023,1.429,-0.525,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-BJ,北京,CN-R-NC,华北,107.934,107.041,109.711,107.969,108.962,1.021,-0.601,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-TJ,天津,CN-R-NC,华北,107.942,107.177,104.755,107.636,108.346,1.237,-0.409,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HE,河北,CN-R-NC,华北,108.565,108.481,105.86,108.17,108.667,0.565,-0.224,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-SX,山西,CN-R-NC,华北,106.338,107.122,104.88,105.86,106.757,-0.226,0.01,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-NM,内蒙古,CN-R-NC,华北,108.009,107.921,110.564,107.434,109.139,1.254,-0.205,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-LN,辽宁,CN-R-NE,东北,106.519,105.947,107.255,106.357,106.761,0.208,-0.578,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-JL,吉林,CN-R-NE,东北,107.122,105.805,103.979,106.581,107.78,0.859,-0.229,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HL,黑龙江,CN-R-NE,东北,106.491,108.142,109.21,105.622,106.631,0.402,-0.523,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-SH,上海,CN-R-EC,华东,107.638,107.428,107.495,106.557,107.593,0.906,-0.137,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-JS,江苏,CN-R-EC,华东,107.007,108.52,106.4,107.061,107.67,1.405,-0.524,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-ZJ,浙江,CN-R-EC,华东,108.187,107.345,110.582,107.629,108.899,0.874,0.032,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-AH,安徽,CN-R-EC,华东,108.147,108.583,109.014,107.273,108.313,0.446,-0.12,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-FJ,福建,CN-R-EC,华东,108.245,106.361,108.426,107.619,108.726,0.933,-0.216,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-JX,江西,CN-R-EC,华东,106.919,106.813,105.495,106.163,107.785,-0.128,-0.217,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-SD,山东,CN-R-EC,华东,107.408,106.013,106.611,106.316,107.792,-0.323,-0.139,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HA,河南,CN-R-CC,华中,108.064,110.118,111.181,107.207,108.508,1.119,0.133,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HB,湖北,CN-R-CC,华中,106.865,107.375,104.455,106.222,108.132,-0.227,0.122,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HN,湖南,CN-R-CC,华中,106.572,105.352,103.576,106.293,107.04,1.12,-0.419,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-GD,广东,CN-R-SC,华南,108.126,108.364,106.056,107.982,109.544,1.415,-0.279,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-GX,广西,CN-R-SC,华南,106.843,108.249,109.198,106.294,107.042,0.803,0.012,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-HI,海南,CN-R-SC,华南,106.818,107.077,109.869,106.532,107.281,0.505,-0.428,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-CQ,重庆,CN-R-SW,西南,106.784,105.951,109.672,106.042,106.841,1.325,-0.078,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-SC,四川,CN-R-SW,西南,106.507,107.635,107.516,106.571,106.679,0.968,-0.522,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-GZ,贵州,CN-R-SW,西南,105.905,107.095,103.452,105.826,107.383,0.23,-0.252,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-YN,云南,CN-R-SW,西南,107.663,107.134,107.614,107.072,107.865,-0.287,-0.466,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-XZ,西藏,CN-R-SW,西南,107.333,109.506,109.879,106.621,107.607,0.519,-0.257,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-SN,陕西,CN-R-NW,西北,108.608,109.612,108.98,108.223,109.032,-0.274,0.177,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-GS,甘肃,CN-R-NW,西北,107.94,108.652,109.32,107.643,108.902,0.908,-0.433,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-QH,青海,CN-R-NW,西北,107.967,109.494,107.919,107.096,109.154,0.266,0.035,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-NX,宁夏,CN-R-NW,西北,107.653,107.049,108.168,106.832,108.908,0.26,-0.45,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,province,CN-XJ,新疆,CN-R-NW,西北,106.888,107.484,108.552,106.473,107.282,0.867,-0.437,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-GZ-GZ,广州,CN-GD,广东,108.285,106.367,108.507,108.194,108.786,-0.217,0.006,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-GD-SZ,深圳,CN-GD,广东,107.343,106.727,110.21,107.131,108.113,0.518,-0.21,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,106.984,105.191,107.319,106.033,107.561,0.252,0.017,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-JS-NJ,南京,CN-JS,江苏,106.326,105.007,107.896,105.412,106.836,-0.225,0.167,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-HB-WH,武汉,CN-HB,湖北,107.334,107.275,107.904,106.959,108.793,0.392,-0.542,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-SC-CD,成都,CN-SC,四川,107.374,107.944,106.45,106.862,108.044,-0.177,-0.049,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-SN-XA,西安,CN-SN,陕西,106.771,108.71,108.575,106.472,107.63,-0.064,0.043,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-JS-SZ,苏州,CN-JS,江苏,107.422,108.92,110.529,107.206,108.147,1.05,0.023,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-SD-QD,青岛,CN-SD,山东,107.935,107.572,110.534,107.544,109.225,0.019,-0.485,2016-01=100,国家统计局,2019-11-10,final
2019-10-01,2019,10,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,108.373,110.142,110.397,108.457,109.453,1.005,-0.227,2016-01=100,国家统计局,2019-11-10,final
2019-11-01,2019,11,national,CN,中国,,,107.401,109.07,109.248,107.159,108.613,0.906,-0.158,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-NC,华北,CN,中国,106.467,106.529,106.965,105.582,107.478,0.244,-0.157,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-NE,东北,CN,中国,106.987,106.404,109.976,106.418,107.092,1.302,0.185,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-EC,华东,CN,中国,107.404,105.659,106.078,106.821,108.04,0.472,-0.345,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-CC,华中,CN,中国,106.967,105.258,109.633,106.258,108.036,1.479,-0.449,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-SC,华南,CN,中国,107.479,107.18,108.728,107.127,108.491,1.155,-0.274,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-SW,西南,CN,中国,108.366,107.099,109.608,108.052,109.058,1.242,0.006,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,region,CN-R-NW,西北,CN,中国,106.862,106.752,105.611,106.509,106.902,0.759,0.133,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-BJ,北京,CN-R-NC,华北,108.322,110.412,106.696,107.358,109.814,1.606,0.2,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-TJ,天津,CN-R-NC,华北,108.28,107.193,106.937,108.197,109.445,0.599,0.208,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HE,河北,CN-R-NC,华北,108.93,108.118,105.942,108.395,109.599,0.058,0.041,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-SX,山西,CN-R-NC,华北,106.881,107.381,106.741,106.129,108.218,0.756,-0.037,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-NM,内蒙古,CN-R-NC,华北,108.194,108.443,110.165,108.048,108.208,1.372,-0.353,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-LN,辽宁,CN-R-NE,东北,106.666,106.867,108.709,105.607,107.782,1.04,-0.197,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-JL,吉林,CN-R-NE,东北,107.398,109.458,107.18,106.745,108.177,0.648,-0.04,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HL,黑龙江,CN-R-NE,东北,106.861,104.985,105.131,106.226,108.32,0.45,-0.291,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-SH,上海,CN-R-EC,华东,107.866,106.853,105.337,107.047,109.125,1.053,-0.15,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-JS,江苏,CN-R-EC,华东,106.849,105.158,107.946,106.12,107.588,1.387,-0.401,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-ZJ,浙江,CN-R-EC,华东,108.46,108.957,106.68,107.55,109.209,1.49,-0.365,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-AH,安徽,CN-R-EC,华东,108.401,109.011,107.987,107.929,109.662,1.203,0.235,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-FJ,福建,CN-R-EC,华东,108.194,107.136,110.26,107.404,109.555,1.209,0.069,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-JX,江西,CN-R-EC,华东,107.474,107.641,105.011,106.976,107.515,1.388,0.07,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-SD,山东,CN-R-EC,华东,106.989,105.259,110.138,106.52,107.779,1.438,-0.233,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HA,河南,CN-R-CC,华中,108.23,106.473,105.522,107.624,108.766,0.1,-0.136,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HB,湖北,CN-R-CC,华中,107.103,104.937,106.941,106.729,107.235,1.688,0.083,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HN,湖南,CN-R-CC,华中,106.537,108.712,109.359,105.706,107.139,0.077,0.027,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-GD,广东,CN-R-SC,华南,108.004,108.22,109.092,107.569,109.304,0.383,-0.121,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-GX,广西,CN-R-SC,华南,107.577,108.519,107.29,106.688,108.947,1.767,-0.055,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-HI,海南,CN-R-SC,华南,106.797,104.779,106.846,106.119,106.838,0.436,0.006,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-CQ,重庆,CN-R-SW,西南,106.75,106.368,104.006,105.661,106.958,1.233,-0.46,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-SC,四川,CN-R-SW,西南,107.234,105.904,105.242,106.966,107.676,0.768,-0.12,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-GZ,贵州,CN-R-SW,西南,106.174,106.315,105.073,105.801,107.074,0.393,-0.432,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-YN,云南,CN-R-SW,西南,108.621,107.344,110.801,107.729,109.158,1.6,0.109,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-XZ,西藏,CN-R-SW,西南,107.453,108.337,105.978,107.11,108.592,0.395,-0.467,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-SN,陕西,CN-R-NW,西北,108.34,110.404,111.392,107.449,109.107,0.418,0.067,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-GS,甘肃,CN-R-NW,西北,108.149,106.39,108.682,107.32,108.729,0.36,0.205,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-QH,青海,CN-R-NW,西北,108.183,109.06,105.672,107.725,109.22,0.641,-0.206,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-NX,宁夏,CN-R-NW,西北,107.793,106.37,109.467,107.6,108.703,0.36,-0.142,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,province,CN-XJ,新疆,CN-R-NW,西北,107.41,109.511,110.231,106.391,107.712,1.109,-0.048,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-GZ-GZ,广州,CN-GD,广东,108.735,110.36,108.257,107.829,109.708,0.019,-0.322,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-GD-SZ,深圳,CN-GD,广东,107.458,107.559,106.131,106.433,107.694,1.072,-0.033,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,107.333,108.329,104.212,107.113,108.757,0.543,-0.358,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-JS-NJ,南京,CN-JS,江苏,106.542,108.546,108.373,106.489,106.816,1.057,0.165,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-HB-WH,武汉,CN-HB,湖北,107.351,105.221,108.413,106.849,108.532,0.637,-0.278,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-SC-CD,成都,CN-SC,四川,108.276,106.892,111.334,107.328,108.836,0.949,-0.46,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-SN-XA,西安,CN-SN,陕西,106.974,108.132,108.369,106.272,107.634,0.855,-0.548,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-JS-SZ,苏州,CN-JS,江苏,108.167,109.723,110.63,107.329,109.152,0.093,-0.098,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-SD-QD,青岛,CN-SD,山东,108.335,106.871,106.866,108.386,108.583,0.266,-0.012,2016-01=100,国家统计局,2019-12-11,final
2019-11-01,2019,11,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,109.107,111.036,105.945,108.354,109.2,1.434,-0.468,2016-01=100,国家统计局,2019-12-11,final
2019-12-01,2019,12,national,CN,中国,,,108.117,109.83,107.028,107.019,109.22,1.091,-0.008,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-NC,华北,CN,中国,107.256,108.277,104.813,107.221,107.443,0.991,-0.297,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-NE,东北,CN,中国,107.128,105.252,105.531,106.782,107.095,1.821,-0.236,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-EC,华东,CN,中国,108.143,110.001,108.496,107.488,108.657,0.475,0.303,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-CC,华中,CN,中国,107.736,108.852,107.994,106.699,108.66,0.903,-0.368,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-SC,华南,CN,中国,107.372,108.576,109.271,106.662,108.663,0.791,0.272,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-SW,西南,CN,中国,108.886,109.498,110.343,108.565,108.9,0.44,-0.113,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,region,CN-R-NW,西北,CN,中国,106.996,108.893,108.244,106.737,107.715,0.318,0.045,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-BJ,北京,CN-R-NC,华北,108.755,107.195,109.97,108.807,109.62,1.439,0.14,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-TJ,天津,CN-R-NC,华北,108.698,108.851,106.959,108.098,109.339,1.632,-0.056,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HE,河北,CN-R-NC,华北,108.792,106.758,108.581,108.311,109.829,1.055,0.202,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SX,山西,CN-R-NC,华北,106.48,107.296,107.261,105.589,107.415,0.886,-0.124,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-NM,内蒙古,CN-R-NC,华北,108.47,110.567,106.387,108.355,109.82,1.173,0.392,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-LN,辽宁,CN-R-NE,东北,106.922,107.034,104.035,106.829,107.004,0.455,-0.156,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-JL,吉林,CN-R-NE,东北,107.652,108.952,108.388,107.134,108.482,0.207,0.027,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HL,黑龙江,CN-R-NE,东北,107.293,105.334,108.221,107.054,107.337,1.769,0.052,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SH,上海,CN-R-EC,华东,107.953,107.158,110.191,107.844,109.143,1.651,-0.026,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-JS,江苏,CN-R-EC,华东,107.064,106.157,106.264,106.99,107.209,1.434,-0.123,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-ZJ,浙江,CN-R-EC,华东,109.287,111.001,111.661,108.422,110.488,1.247,-0.046,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-AH,安徽,CN-R-EC,华东,108.182,109.144,106.985,107.489,109.003,0.789,-0.105,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-FJ,福建,CN-R-EC,华东,108.835,107.057,111.79,107.9,109.445,0.753,-0.404,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-JX,江西,CN-R-EC,华东,107.884,107.998,109.321,107.062,108.508,1.723,-0.114,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SD,山东,CN-R-EC,华东,107.601,106.926,105.215,106.852,107.717,1.949,0.06,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HA,河南,CN-R-CC,华中,108.344,110.463,109.389,107.91,108.265,1.519,0.056,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HB,湖北,CN-R-CC,华中,108.037,106.447,109.818,107.699,108.285,1.227,0.303,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HN,湖南,CN-R-CC,华中,106.536,107.288,106.877,106.494,107.613,0.936,0.32,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GD,广东,CN-R-SC,华南,108.758,110.907,107.473,107.807,110.008,1.809,-0.215,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GX,广西,CN-R-SC,华南,107.337,107.058,107.523,106.498,108.278,0.814,0.309,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-HI,海南,CN-R-SC,华南,107.435,109.228,107.397,107.452,108.254,0.562,-0.092,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-CQ,重庆,CN-R-SW,西南,106.942,105.442,104.356,105.909,107.178,1.603,0.147,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-SC,四川,CN-R-SW,西南,107.114,108.605,109.156,106.178,108.522,1.712,0.022,2016-01=100,国家统计局,2020-01-10,final
2019-12-01,2019,12,province,CN-GZ,贵州,CN-R-SW,西南,107.23,108.215,106.667,106.667,107.544,0.245,0.268,2016-01=100,国家统计局,2020-01-10,final
